Source,GoogleTranslate,human1,human2,human3
"La difficulté était Cosette. Cosette, elle, ne savait pas escalader un mur. L’abandonner ? Jean Valjean n’y songeait pas. L’emporter était impossible. Toutes les forces d’un homme lui sont nécessaires pour mener à bien ces étranges ascensions. Le moindre fardeau dérangerait son centre de gravité et le précipiterait.",The difficulty was Cosette. Cosette did not know how to scale a wall. Give it up? Jean Valjean had no thought of it. To win was impossible. All the forces of a man are necessary for him to carry out these strange ascents. The slightest burden would disturb his center of gravity and precipitate him.,The problem was Cosette. She could not climb a wall. Abandon her? Jean Valjean had no intention of doing so. It was impossible to carry her. A man needs all his strength to succeed in these extraordinary ascents. Any additional burden would interfere with his centre of gravity and make him fall.,"Cosette was the difficulty, for she did not know how to climb a wall. Should he abandon her? Jean Valjean did not once think of that. It was impossible to carry her. A man’s whole strength is required to successfully carry out these singular ascents. The least burden would disturb his centre of gravity and pull him downwards.",The difficulty was Cosette. Cosette did not know how to scale a wall. Abandon her? Jean Valjean did not think of it. To carry her was impossible. The whole strength of a man is necessary to accomplish these strange ascents. The least burden would make him lose his centre of gravity and he would fall.
"Quand, au bout de quelques minutes, la voiture repartit pour Lagny, elle ne le rencontra pas dans la grande rue de Chelles.","When, after a few minutes, the car left for Lagny, she did not meet him in the main street of Chelles.",When a few minutes later the coach started off again for Lagny it did not pass him on Chelles’s main street.,"When the coach set out for Lagny a few minutes later, it did not encounter him in the principal street of Chelles.","When, a few minutes afterwards, the stage started off for Lagny, it did not overtake him in the main street of Chelles."
Les grands stratégistes ont leurs éclipses.,Great strategists have their eclipses.,Great strategists have their weaknesses.,Great strategists have their eclipses.,Great strategists have their eclipses.
"Au bout d’un quart d’heure, il sembla que cette espèce de grondement orageux commençait à s’éloigner. Jean Valjean ne respirait pas.","After a quarter of an hour, it seemed that this sort of stormy rumble began to fade away. Jean Valjean was not breathing.","After a quarter of an hour it sounded as if this rumbling storm, as it were, was beginning to move away. Jean Valjean held his breath.",At the expiration of a quarter of an hour it seemed as though that species of stormy roar were becoming more distant. Jean Valjean held his breath.,At the end of a quarter of an hour it seemed as though this stormy rumbling began to recede. Jean Valjean did not breathe.
"Au bout d’une centaine de pas, après avoir longé un mur du quinzième siècle surmonté d’un pignon aigu à briques contrariées, il se trouva en présence d’une grande porte de pierre cintrée, avec imposte rectiligne, dans le grave style de Louis XIV, accostée de deux médaillons plans. Une façade sévère dominait cette porte ; un mur perpendiculaire à la façade venait presque toucher la porte et la flanquait d’un brusque angle droit. Sur le pré devant la porte gisaient trois herses à travers lesquelles poussaient pêle-mêle toutes les fleurs de mai. La porte était fermée. Elle avait pour clôture deux battants décrépits ornés d’un vieux marteau rouillé.","After about a hundred paces, after skirting a fifteenth-century wall surmounted by a pointed gable with contrasting bricks, he found himself in the presence of a large arched stone door, with a rectilinear fanlight, in the grave style of Louis XIV, accosted by two flat medallions. A severe facade dominated this door; a wall perpendicular to the facade almost touched the door and flanked it at a sharp right angle. On the meadow in front of the door lay three portcullises through which all the Mayflowers grew pell-mell. The door was closed. Its fence was two decrepit gates adorned with an old rusty hammer.","Some one hundred yards along it, after skirting a fifteenth-century wall capped with pitched coping of crenellated brick, he found himself in the presence of a big stone gateway with a lintel in the sober style of Louis XIV, flanked by two flat medallions. An austere façade rose above this gateway. A wall perpendicular to the façade came almost up to the gateway at an abrupt right-angle just to one side of it. In the grass in front of the gateway lay three harrows with all the May flowers growing haphazardly among them. The gateway was closed. The gates themselves were two dilapidated panels bearing a rusty old knocker.","After traversing a hundred paces, skirting a wall of the fifteenth century, surmounted by a pointed gable, with bricks set in contrast, he found himself before a large door of arched stone, with a rectilinear impost, in the sombre style of Louis XIV., flanked by two flat medallions. A severe façade rose above this door; a wall, perpendicular to the façade, almost touched the door, and flanked it with an abrupt right angle. In the meadow before the door lay three harrows, through which, in disorder, grew all the flowers of May. The door was closed. The two decrepit leaves which barred it were ornamented with an old rusty knocker.","At the end of a hundred paces, passing a wall of the fifteenth century, surmounted by a sharp gable of crossed bricks, he found himself opposite a great arched stone doorway, with rectilinear impost, in the solemn style of Louis XIV., and plain medallions on the sides. Over the entrance was a severe façade, and a wall perpendicular to the façade almost touched the doorway, flanking it at an abrupt right angle. On the meadow before the door lay three harrows, through which were blooming, as best they could, all the flowers of May. The doorway was closed. It was shut by two decrepit folding-doors, decorated with an old rusty knocker."
― A bas le tyran ! dit Fameuil.,"""Down with the tyrant! said Fameuil.",‘Down with the tyrant!’ said Fameuil.,“Down with the tyrant!” said Fameuil.,“Down with the tyrant!” cried Fameuil.
L’officier reprit :,The officer continued:,The officer spoke again.,The officer went on:—,The officer replied:
Les pas de la patrouille devenaient de plus en plus distincts.,The footsteps of the patrol became more and more distinct.,The patrol’s footfalls became increasingly distinct.,The steps of the patrol became more and more distinct.,The step of the patrol became more and more distinct.
"Il monta l’escalier qui conduisait à sa chambre. Arrivé en haut, il laissa son bougeoir sur les dernières marches de l’escalier, ouvrit sa porte avec peu de bruit, et alla fermer à tâtons sa fenêtre et son volet, puis il revint prendre sa bougie et rentra dans sa chambre.","He climbed the stairs leading to his bedroom. Arrived at the top, he left his candlestick on the last steps of the staircase, opened his door with little noise, and groped his way to close his window and its shutter, then he returned to take his candle and went back to his room.","He climbed the staircase that led to his room. When he got to the top, he left his candle on the stairs, opened his door almost without a sound, and, feeling his way, went over and closed his window and the shutter, then returned for the candle and came back into the room.","He ascended the staircase leading to his chamber. On arriving at the top, he left his candle on the top step of his stairs, opened his door with very little noise, went and closed his window and his shutters by feeling, then returned for his candle and re-entered his room.","He ascended the staircase which led to his room. On reaching the top, he left his taper stand on the upper stair, opened his door with little noise, felt his way to the window and closed the shutter, then came back, took his taper, and went into the chamber."
"Était-ce du reste un vautour que G. ? Oui, si l’on en jugeait par ce qu’il y avait de farouche dans sa solitude. N’ayant pas voté la mort du roi, il n’avait pas été compris dans les décrets d’exil et avait pu rester en France.","Was G., moreover, a vulture? Yes, if one were to judge by the fierceness of his solitude. Not having voted for the death of the king, he had not been included in the decrees of exile and had been able to remain in France.","But was G actually a vulture? Yes, to judge by the unsociable nature of his solitude. Not having voted for the death of the king, he had not been included in the edicts of exile and had been able to remain in France.","Was G—— a vulture after all? Yes; if he were to be judged by the element of ferocity in this solitude of his. As he had not voted for the death of the king, he had not been included in the decrees of exile, and had been able to remain in France.","But was this G——a vulture? Yes, if one should judge him by the savageness of his solitude. As he had not voted for the king’s execution, he was not included in the sentence of exile, and could remain in France."
Il suivit cette femme qui avait une figure fraîche et réjouie. Elle le conduisit dans une salle basse où il y avait des tables ayant pour nappes des toiles cirées.,He followed this woman who had a fresh and cheerful face. She led him into a low room where there were tables with oilcloths for tablecloths.,"He followed this woman, who had a bright and cheerful face. She led him to a low-ceilinged room where there were tables with oilcloth coverings for tablecloths.","He followed the woman, who had a rosy, cheerful face; she led him to the public room where there were tables covered with waxed cloth.","He followed the woman, who had a fresh and pleasant face. She led him into a low hall, where there were some tables covered with oilcloth."
VI,VII,VI,CHAPTER VI—JEAN VALJEAN,VI
"Une chambre grande, mais laide, avec alcôve et lit au fond (vu la plénitude du cabaret le dimanche, il avait fallu accepter ce gîte) ; deux fenêtres d’où l’on pouvait contempler, à travers les ormes, le quai et la rivière ; un magnifique rayon d’août effleurant les fenêtres ; deux tables ; sur l’une une triomphante montagne de bouquets mêlés à des chapeaux d’hommes et de femmes ; à l’autre les quatre couples attablés autour d’un joyeux encombrement de plats, d’assiettes, de verres et de bouteilles ; des cruchons de bière mêlés à des flacons de vin ; peu d’ordre sur la table, quelque désordre dessous ;","A large but ugly room, with an alcove and a bed at the back (given the fullness of the cabaret on Sundays, we had to accept this lodging); two windows from which one could contemplate, through the elms, the quay and the river; a beautiful August ray brushing the windows; two tables; on one a triumphant mountain of bouquets mingled with the hats of men and women; at the other, the four couples seated around a cheerful clutter of platters, plates, glasses and bottles; jugs of beer mixed with flasks of wine; little order on the table, some disorder below;","A large but ugly room with an alcove containing a bed at the back of it (given how crowded the tavern was on a Sunday, they had no choice but to accept this accommodation); two windows affording a view of the embankment and the river through the elm trees; a magnificent August sunbeam glancing across the windows; two tables: on one, a triumphant pile of posies mingled with ladies’ and gents’ hats; at the other, the four couples seated round a festive clutter of dishes, plates, glasses and bottles, jugs of beer along with flasks of wine.","A large but ugly room, with an alcove and a bed at the end (they had been obliged to put up with this accommodation in view of the Sunday crowd); two windows whence they could survey beyond the elms, the quay and the river; a magnificent August sunlight lightly touching the panes; two tables; upon one of them a triumphant mountain of bouquets, mingled with the hats of men and women; at the other the four couples seated round a merry confusion of platters, dishes, glasses, and bottles; jugs of beer mingled with flasks of wine; very little order on the table, some disorder beneath it;","A large but plain apartment, with an alcove containing a bed at the bottom (the place was so full on Sunday that it was necessary to take up with this lodging room); two windows from which they could see, through the elms, the quai and the river; a magnificent August sunbeam glancing over the windows; two tables; one loaded with a triumphant mountain of bouquets, interspersed with hats and bonnets, while at the other, the four couples were gathered round a joyous pile of plates, napkins, glasses, and bottles; jugs of beer and flasks of wine; little order on the table, and some disorder under it."
"― Mettez-moi où vous voudrez, dit l’homme, au grenier, à l’écurie. Je payerai comme si j’avais une chambre.","“Put me where you will,” said the man, “in the attic, in the stable. I will pay as if I had a room.","‘Put me where you like,’ said the man, ‘in the attic, in the stable. I’ll pay the price of a room.’","“Put me where you like,” said the man; “in the attic, in the stable. I will pay as though I occupied a room.”","“Put me where you will,” said the man, “in the garret, in the stable. I will pay as if I had a room.”"
"Pour donner une idée du ménage intérieur de M. l’évêque de Digne et de la façon dont ces deux saintes filles subordonnaient leurs actions, leurs pensées, même leurs instincts de femmes aisément effrayées, aux habitudes et aux intentions de l’évêque, sans qu’il eût même à prendre la peine de parler pour les exprimer, nous ne pouvons mieux faire que de transcrire ici une lettre de mademoiselle Baptistine à madame la vicomtesse de Boischevron, son amie d’enfance. Cette lettre est entre nos mains.","To give an idea of the interior household of the Bishop of Digne and of the way in which these two holy daughters subordinated their actions, their thoughts, even their instincts of easily frightened women, to the habits and intentions of the bishop, without that he even had to take the trouble to speak to express them, we can do no better than to transcribe here a letter from Mademoiselle Baptistine to Madame la Vicomtesse de Boischevron, her childhood friend. This letter is in our hands.","To give some idea of the bishop of Digne’s domestic arrangements and of the way those two saintly women subordinated their actions, thoughts, even their instincts, easily frightened as they were, to the habits and wishes of the bishop without his even having to take the trouble to say anything to convey them, we can do no better than to transcribe at this point a letter from Mademoiselle Baptistine to her childhood friend Madame la Vicomtesse de Boischevron. We have the letter in our hands.","In order to furnish an idea of the private establishment of the Bishop of D——, and of the manner in which those two sainted women subordinated their actions, their thoughts, their feminine instincts even, which are easily alarmed, to the habits and purposes of the Bishop, without his even taking the trouble of speaking in order to explain them, we cannot do better than transcribe in this place a letter from Mademoiselle Baptistine to Madame the Vicomtess de Boischevron, the friend of her childhood. This letter is in our possession.","TO AFFORD AN IDEA of the household of the Bishop of D——, and the manner in which these two good women subordinated their actions, thoughts, even their womanly instincts, so liable to disturbance, to the habits and projects of the bishop, so that he had not even to speak, in order to express them; we cannot do better than to copy here a letter from Mademoiselle Baptistine to Madame la Viscontesse de Boischevron, the friend of her childhood. This letter is in our possession:—"
"Disons-le en passant, être aveugle et être aimé, c’est en effet, sur cette terre où rien n’est complet, une des formes les plus étrangement exquises du bonheur. Avoir continuellement à ses côtés une femme, une fille, une sœur, un être charmant, qui est là parce que vous avez besoin d’elle et parce qu’elle ne peut se passer de vous, se savoir indispensable à qui nous est nécessaire, pouvoir incessamment mesurer son affection à la quantité de présence qu’elle nous donne, et se dire : puisqu’elle me consacre tout son temps, c’est que j’ai tout son cœur ; voir la pensée à défaut de la figure, constater la fidélité d’un être dans l’éclipse du monde, percevoir le frôlement d’une robe comme un bruit d’ailes, l’entendre aller et venir, sortir, rentrer, parler, chanter, et songer qu’on est le centre de ces pas, de cette parole, de ce chant, manifester à chaque minute sa propre attraction, se sentir d’autant plus puissant qu’on est plus infirme, devenir dans l’obscurité, et par l’obscurité, l’astre autour duquel gravite cet ange, peu de félicités égalent celle-là. Le suprême bonheur de la vie, c’est la conviction qu’on est aimé ; aimé pour soi-même, disons mieux, aimé malgré soi-même ; cette conviction, l’aveugle l’a. Dans cette détresse, être servi, c’est être caressé. Lui manque-t-il quelque chose ? Non. Ce n’est point perdre la lumière qu’avoir l’amour. Et quel amour ! un amour entièrement fait de vertu. Il n’y a point de cécité où il y a certitude. L’âme à tâtons cherche l’âme, et la trouve. Et cette âme trouvée et prouvée est une femme. Une main vous soutient, c’est la sienne ; une bouche effleure votre front, c’est sa bouche ; vous entendez une respiration tout près de vous, c’est elle. Tout avoir d’elle, depuis son culte jusqu’à sa pitié, n’être jamais quitté, avoir cette douce faiblesse qui vous secourt, s’appuyer sur ce roseau inébranlable, toucher de ses mains la Providence et pouvoir la prendre dans ses bras ; Dieu palpable, quel ravissement ! Le cœur, cette céleste fleur obscure, entre dans un épanouissement mystérieux. On ne donnerait pas cette ombre pour toute la clarté. L’âme ange est là, sans cesse là ; si elle s’éloigne, c’est pour revenir ; elle s’efface comme le rêve et reparaît comme la réalité. On sent de la chaleur qui approche, la voilà. On déborde de sérénité, de gaîté et d’extase ; on est un rayonnement dans la nuit. Et mille petits soins. Des riens qui sont énormes dans ce vide. Les plus ineffables accents de la voix féminine employés à vous bercer, et suppléant pour vous à l’univers évanoui. On est caressé avec de l’âme. On ne voit rien, mais on se sent adoré. C’est un paradis de ténèbres.","Let us say it in passing, to be blind and to be loved is indeed, on this land where nothing is complete, one of the most strangely exquisite forms of happiness. To always have a woman, a daughter, a sister, a charming being by your side, who is there because you need her and because she cannot do without you, knowing that she is indispensable to those who are necessary to us, to constantly be able to measure her affection by the amount of presence she gives us, and say to herself: since she devotes all her time to me, it means that I have her whole heart; to see the thought in the absence of the figure, to observe the fidelity of a being in the eclipse of the world, to perceive the brushing of a dress like the sound of wings, to hear it come and go, to go out, to come in, to speak, to sing, and to think that one is the center of these steps, of this word, of this song, manifesting one's own attraction every minute, feeling all the more powerful the more infirm one is, becoming in the dark, and by obscurity, the star around which this angel gravitates, few felicities equal that. The supreme happiness of life is the conviction that one is loved; loved for oneself, let us say better, loved in spite of oneself; this conviction the blind man has. In this distress, to be served is to be caressed. Is he missing something? No. It is not losing the light to have love. And what love! a love entirely made of virtue. There is no blindness where there is certainty. The soul gropes for the soul, and finds it. And this found and proven soul is a woman. A hand supports you, it is his; a mouth touches your forehead, it is his mouth; you hear a breathing very close to you, it is her. To have everything about her, from her cult to her pity, to never be left behind, to have this sweet weakness that helps you, to lean on this unshakeable reed, to touch Providence with your hands and to be able to take her in your arms ; Palpable God, what rapture! The heart, that dark celestial flower, enters into a mysterious blossoming. We wouldn't give this shadow for all the clarity. The angel soul is there, constantly there; if it goes away, it is to come back; it vanishes like a dream and reappears like reality. We feel the heat approaching, here it is. One overflows with serenity, gaiety and ecstasy; we are a radiance in the night. And a thousand little cares. Nothings that are enormous in this void. The most ineffable accents of the feminine voice employed to rock you, and supplying for you the vanished universe. We are caressed with soul. We see nothing, but we feel adored. It is a paradise of darkness.","Incidentally, let us say that on this earth where nothing is perfect, to be blind and to be loved is in fact one of the most strangely exquisite forms of happiness. To have continually at your side a wife, a daughter, a sister, a delightful human being who is there because you need her and because she cannot do without you, to know you are indispensable to a person who is necessary to you, to be able constantly to measure her affection by how much of her presence she grants you and to say to yourself, ‘Since she devotes all of her time to me, I must have all of her love’; to see the mind though you cannot see the face, to be able to count on the loyalty of one person when the world is eclipsed; to perceive in the rustle of a gown the fluttering of wings, to hear her to-ing and fro-ing, going out, coming home, talking, singing, and to think that you are at the centre of these footsteps, of this talking and singing; to demonstrate at every moment your own magnetic power, to feel all the more powerful the more infirm you are, to become in the darkness and by means of the darkness the star round which this angel gravitates – few joys equal this. The supreme happiness of life is the conviction that you are loved, loved for yourself, better still, loved despite yourself. This conviction the blind man has. In his plight, to be assisted is to be cherished. Does he lack anything? No. There is no loss of light in having love. And what love! A love that is all goodness. There is no blindness where there is certainty. Soul gropes for soul, and finds it. And the soul found and tested is a woman. A hand supports you, it is hers. Lips brush your forehead, they are her lips. You hear someone breathing right beside you, it is she. To have all of her, from her devotion to her pity, never to be left alone, to have that sweet frailty helping you, to lean on that sturdy reed, to touch providence with your hands and to be able to take it in your arms. God made tangible – what rapture! The heart, that obscure celestial flower, comes into mysterious bloom. You would not exchange this darkness for any brightness! The angel soul is there, ever there. If she goes away, it is only to return again. She vanishes like a dream and reappears as reality. You feel a warmth approaching, here she is. Your serenity, cheerfulness and bliss are abounding, you are a radiance in the dark. And so much care and consideration. Little things that count enormously in that void. The most ineffable tones of the female voice devoted to soothing you and making up for the vanished universe. You are spiritually cherished. You see nothing, but you feel adored. It is a dark paradise.","Let us remark by the way, that to be blind and to be loved, is, in fact, one of the most strangely exquisite forms of happiness upon this earth, where nothing is complete. To have continually at one’s side a woman, a daughter, a sister, a charming being, who is there because you need her and because she cannot do without you; to know that we are indispensable to a person who is necessary to us; to be able to incessantly measure one ’s affection by the amount of her presence which she bestows on us, and to say to ourselves, “ Since she consecrates the whole of her time to me, it is because I possess the whole of her heart”; to behold her thought in lieu of her face; to be able to verify the fidelity of one being amid the eclipse of the world; to regard the rustle of a gown as the sound of wings; to hear her come and go, retire, speak, return, sing, and to think that one is the centre of these steps, of this speech; to manifest at each instant one’s personal attraction; to feel one’s self all the more powerful because of one’s infirmity; to become in one’s obscurity, and through one’s obscurity, the star around which this angel gravitates,—few felicities equal this. The supreme happiness of life consists in the conviction that one is loved; loved for one’s own sake—let us say rather, loved in spite of one’s self; this conviction the blind man possesses. To be served in distress is to be caressed. Does he lack anything? No. One does not lose the sight when one has love. And what love! A love wholly constituted of virtue! There is no blindness where there is certainty. Soul seeks soul, gropingly, and finds it. And this soul, found and tested, is a woman. A hand sustains you; it is hers: a mouth lightly touches your brow; it is her mouth: you hear a breath very near you; it is hers. To have everything of her, from her worship to her pity, never to be left, to have that sweet weakness aiding you, to lean upon that immovable reed, to touch Providence with one’s hands, and to be able to take it in one’s arms,—God made tangible,—what bliss! The heart, that obscure, celestial flower, undergoes a mysterious blossoming. One would not exchange that shadow for all brightness! The angel soul is there, uninterruptedly there; if she departs, it is but to return again; she vanishes like a dream, and reappears like reality. One feels warmth approaching, and behold! she is there. One overflows with serenity, with gayety, with ecstasy; one is a radiance amid the night. And there are a thousand little cares. Nothings, which are enormous in that void. The most ineffable accents of the feminine voice employed to lull you, and supplying the vanished universe to you. One is caressed with the soul. One sees nothing, but one feels that one is adored. It is a paradise of shadows.","Let us say by the way, to be blind and to be loved, is in fact, in this earth where nothing is complete, one of the most strangely exquisite forms of happiness. To have continually at your side a woman, a girl, a sister, a charming being, who is there because you have need of her, and because she cannot do without you, to know you are indispensable to her who is necessary to you, to be able at all times to measure her affection by the amount of her company that she gives you, and to say to yourself: she consecrates to me all her time, because I possess her whole heart; to see the thought instead of the face; to be sure of the fidelity of one being in the eclipse of the world; to imagine the rustling of her dress the rustling of wings; to hear her moving to and fro, going out, coming in, talking, singing, and to think that you are the centre of those steps, of those words, of that song; to manifest at every minute your personal attraction; to feel yourself powerful by so much the more as you are the more infirm; to become in darkness, and by reason of darkness, the star around which this angel gravitates; few happy lots can equal that. The supreme happiness of life is the conviction that we are loved; loved for ourselves—say rather, loved in spite of ourselves, this conviction the blind have. In their calamity, to be served, is to be caressed. Are they deprived of anything? No. Light is not lost where love enters. And what a love! a love wholly founded in purity. There is no blindness where there is certainty. The soul gropes in search of a soul, and finds it. And that soul, so found and proven, is a woman. A hand sustains you, it is hers; lips lightly touch your forehead, they are her lips; you hear one breathing near you, it is she. To have her wholly, from her devotion to her pity, never to be left, to have that sweet weakness which is your aid, to lean upon that unbending reed, to touch Providence with your hands and be able to grasp it in your arms; God made palpable, what transport! The heart, that dark but celestial flower, bursts into a mysterious bloom. You would not give that shade for all light! The angel-soul is there, for ever there; if she goes away, it is only to return; she fades away in dream and reappears in reality. You feel an approaching warmth, she is there. You overflow with serenity, gaiety, and ecstasy; you are radiant in your darkness. And the thousand little cares! The nothings which are enormous in this void. The most unspeakable accents of the womanly voice employed to soothe you, and making up to you the vanished universe! You are caressed through the soul. You see nothing, but you feel yourself adored. It is a paradise of darkness."
"Dans les premiers jours, les Thénardier, dépités, avaient jasé. La disparition de l’Alouette avait fait bruit dans le village. Il y avait eu tout de suite plusieurs versions de l’histoire qui avait fini par être un vol d’enfant. De là, la note de police. Cependant, la première humeur passée, le Thénardier, avec son admirable instinct, avait très vite compris qu’il n’est jamais utile d’émouvoir monsieur le procureur du roi, et que ses plaintes à propos de l’enlèvement de Cosette auraient pour premier résultat de fixer sur lui, Thénardier, et sur beaucoup d’affaires troubles qu’il avait, l’étincelante prunelle de la justice. La première chose que les hiboux ne veulent pas, c’est qu’on leur apporte une chandelle. Et d’abord, comment se tirerait-il des quinze cents francs qu’il avait reçus ? Il tourna court, mit un bâillon à sa femme, et fit l’étonné quand on lui parlait de l’enfant volé. Il n’y comprenait rien ; sans doute il s’était plaint dans le moment de ce qu’on lui « enlevait » si vite cette chère petite ; il eût voulu par tendresse la garder encore deux ou trois jours ; mais c’était son « grand-père » qui était venu la chercher le plus naturellement du monde. Il avait ajouté le grand-père, qui faisait bien. Ce fut sur cette histoire que Javert tomba en arrivant à Montfermeil. Le grand-père faisait évanouir Jean Valjean.","During the first days, the Thénardiers, vexed, had talked. The disappearance of the Alouette had caused a stir in the village. There had been several versions of the story right away, which had ended up being child theft. Hence the police note. However, the first temper having passed, Thenardier, with his admirable instinct, had very quickly understood that it is never useful to move the king's attorney, and that his complaints about the abduction of Cosette would have for first result of fixing on him, Thénardier, and on many troubled affairs that he had, the sparkling eye of justice. The first thing owls don't want is a candle. And first of all, how would he get out of the fifteen hundred francs he had received? He stopped short, put a gag on his wife, and acted astonished when he was told about the stolen child. He understood nothing of it; no doubt he had complained at the time that this dear little one was being “taken away” from him so quickly; out of tenderness he would have liked to keep her for another two or three days; but it was her “grandfather” who had come to get her most naturally. He had added the grandfather, who was doing well. It was on this story that Javert fell on arriving at Montfermeil. The grandfather made Jean Valjean faint.","For the first few days, the smarting Thénardiers had a lot to say for themselves. The disappearance of Alouette had created a sensation in the village. There were immediately several versions of the story that had ended up as a child theft. Hence the police report. But after his initial fury Thénardier, with that wonderful instinct of his, very quickly realized that it never pays to involve the crown prosecutor and that the first result of his complaints about Cosette’s ‘abduction’ would be to bring the glinting eye of justice to bear on himself and on many shady affairs he was involved in. The last thing owls want is to have a light shone on them. In the first place, how would he explain the fifteen hundred francs he had received? In a complete turnaround he stopped his wife talking, and feigned astonishment at any mention of the ‘stolen child’. He was at a loss to understand any such talk. No doubt in the heat of the moment he had complained of having that little darling ‘taken away from him’ so quickly. Out of affection he would have liked to keep her another two or three days, but it was her ‘grandfather’ who had come to fetch her, quite naturally enough. He had added the grandfather for good measure. It was this story that Javert heard when he turned up at Montfermeil. The grandfather eliminated Jean Valjean.","For the first few days the Thénardiers had chattered in their rage. The disappearance of the Lark had created a sensation in the village. He immediately obtained numerous versions of the story, which ended in the abduction of a child. Hence the police report. But their first vexation having passed off, Thénardier, with his wonderful instinct, had very quickly comprehended that it is never advisable to stir up the prosecutor of the Crown, and that his complaints with regard to the abduction of Cosette would have as their first result to fix upon himself, and upon many dark affairs which he had on hand, the glittering eye of justice. The last thing that owls desire is to have a candle brought to them. And in the first place, how explain the fifteen hundred francs which he had received? He turned squarely round, put a gag on his wife’s mouth, and feigned astonishment when the stolen child was mentioned to him. He understood nothing about it; no doubt he had grumbled for awhile at having that dear little creature “taken from him” so hastily; he should have liked to keep her two or three days longer, out of tenderness; but her “grandfather” had come for her in the most natural way in the world. He added the “grandfather,” which produced a good effect. This was the story that Javert hit upon when he arrived at Montfermeil. The grandfather caused Jean Valjean to vanish.","For the first few days, the Thénardiers, in their spite, had blabbed the story about. The disappearance of the Lark had made some noise in the village. There were soon several versions of the story, which ended by becoming a case of kidnapping. Hence the police notice. However, when the first ebullition was over, Thénardier, with admirable instinct, very soon arrived at the conclusion that it is never useful to set in motion the Procureur du Roi; that the first result of his complaints in regard to the kidnapping of Cosette would be to fix upon himself, and on many business troubles which he had, the keen eye of justice. The last thing that owls wish is a candle. And first of all, how should he explain the fifteen hundred francs he had received? He stopped short, and enjoined secrecy upon his wife, and professed to be astonished when anybody spoke to him of the stolen child. He knew nothing about it; undoubtedly he had made some complaint at the time that the dear little girl should be “taken away” so suddenly; he would have liked, for affection’s sake, to keep her two or three days; but it was her “grandfather” who had come for her, the most natural thing in the world. He had added the grandfather, which sounded well. It was upon this story that Javert fell on reaching Montfermeil. The grandfather put Jean Valjean out of the question."
"― Mon frère, entendez-vous ce que dit madame Magloire ?","“My brother, do you hear what Madame Magloire is saying?","Then, wanting to satisfy Madame Magloire without upsetting her brother, Mademoiselle Baptistine timidly ventured, ‘Did you hear what Madame Magloire was saying, brother?’","“Did you hear what Madame Magloire is saying, brother?”","“Brother, do you hear what Madame Magloire says?”"
― Les chevaux prennent toute la place.,“The horses take up all the space.,‘The horses take up all the space.’,“The horses take up all the space.”,“Because the horses take all the room.”
*,*,‘Splendid!’,"He said in an undertone, “Sublime!”",He said in a low voice: “splendid!”
― Qui êtes-vous ? et qu’est-ce que c’est que cette maison-ci ? demanda Jean Valjean.,- Who are you ? and what is this house? asked Jean Valjean.,‘Who are you? And what is this house?’ asked Jean Valjean.,“Who are you? and what house is this?” demanded Jean Valjean.,“Who are you? and what is this house!” asked Jean Valjean.
"Du reste, les événements étaient rares dans son existence. Nous racontons ceux que nous savons ; mais d’ordinaire il passait sa vie à faire toujours les mêmes choses aux mêmes moments. Un mois de son année ressemblait à une heure de sa journée.","Moreover, events were rare in his life. We tell those we know; but usually he passed his life always doing the same things at the same times. A month of his year was like an hour of his day.","That apart, his life was usually uneventful. We relate what we know of, but generally he spent his life always doing the same things at the same time of day. One month of his year was like one hour of his day.","However, such incidents were rare in his life. We relate those of which we know; but generally he passed his life in doing the same things at the same moment. One month of his year resembled one hour of his day.","To sum up, events were rare in his life. We relate those we know of; but usually he passed his life in always doing the same things at the same hours. A month of his year was like an hour of his day."
― Tu vas t’en aller d’ici.,"""You're going to get out of here.",*,“You are going to get out of here.”,“You are going to clear out from here!”
― Mais il ne sera plus temps ! Vous ne voyez donc pas que la charrette s’enfonce ?,―But it will be too late! Don't you see that the cart is sinking?,‘But it’ll be too late by then! Can’t you see the cart is sinking?’,“But it will be too late then! Don’t you see that the cart is sinking?”,“But it will be too late! Don’t you see that the waggon is sinking all the while?”
L’année 1823 était ce que la restauration a appelé « l’époque de la guerre d’Espagne ».,The year 1823 was what the restoration called “the time of the Spanish war”.,The year 1823 was what the Restoration called ‘the time of the Spanish war’.,The year 1823 was what the Restoration called “the epoch of the Spanish war.”,The year 1823 was what the Restoration has called the “time of the Spanish War.”
"Le bruit que fit le loquet le réveilla. Il releva la tête avec une expression d’autorité souveraine, expression toujours d’autant plus effrayante que le pouvoir se trouve placé plus bas, féroce chez la bête fauve, atroce chez l’homme de rien.","The sound of the latch woke him. He raised his head with an expression of sovereign authority, an expression always all the more terrifying the lower the power, ferocious in the wild beast, atrocious in the man of nothing.","The sound of the latch roused him. He raised his head with an expression of supreme authority, an expression that is always the more frightening the lower the level at which power is invested, ferocious in the wild beast, atrocious in the man of no account.","The sound of the latch roused him. He raised his head with an expression of sovereign authority, an expression all the more alarming in proportion as the authority rests on a low level, ferocious in the wild beast, atrocious in the man of no estate.","The sound of the latch roused him. He raised his head with an expression of sovereign authority, an expression always the more frightful in proportion as power is vested in beings of lower grade; ferocious in the wild beast, atrocious in the undeveloped man."
