Source,GoogleTranslate,human1,human2,human3
"Og alt dette blev kastet rundt i hovedet på mig i dette fortvivlede øjeblik, hvor min værtinde var i gang med at jage mig på porten.",And all this was thrown around in my head at this desperate moment when my hostess was in the process of chasing me to the gate.,All of this flew around in my head during those moments of despair when my landlady was just about to chase me out the door.,""" And all this was tossed about in my head during the despairing moment when my landlady was about to thrust me from her door.",All this was tossed around in my head in this desperate moment when my landlady was about to throw me out of the house.
"Ja, grimt er det da ikke.","Yes, it's not ugly.","""Well, it isn't really ugly.""","""Well, it isn't ugly!""","“Well, it isn’t ugly.”"
"Ja, svarede madammen, sådan plejer de at skrive. Det er kommenosten. Jo, det er korrekt! Fem sekstendedele er altså fem lod ...","Yes, replied the madam, that is how they usually write. It's cumin cheese. Yes, that's correct! Five sixteenths is thus five lots ...","""Oh yes,"" the landlady answered, ""it's always written that way. That was some caraway cheese. It's right! Five-sixteenths works out the same as five ounces.","""Yes,"" she said; ""it is often put down like that; it is a kind of Dutch cheese. Yes, that is all right--five-sixteenths is in this case five ounces.""","“Yes,” the matron answered, “that’s the way it’s usually written. It’s the clove cheese. Oh yes, that’s correct! Ten-sixteenths, that’s ten ounces—”"
"Nu vågner skamfølelsen i mig, jeg svajer igen hen til husvæggen og holder mig fast, jeg står og ser, at „Kommandanten“ roder rundt i sin tegnebog; men jeg siger ikke noget. Og han rækker mig en tikrone. Han gør ikke noget nummer ud af det, han giver mig simpelthen ti kroner. Samtidig gentager han, at man ikke kunne have at jeg sultede ihjel.","Now the feeling of shame awakens in me, I sway again to the wall of the house and hold on, I stand and watch the ""Commander"" rummage around in his wallet; but I say nothing. And he hands me a tikrone. He does not make any number out of it, he simply gives me ten kroner. At the same time, he repeats that you could not have me starving to death.","Now I began to feel shame, I lurched over to the house wall again, and held on to it. I stood watching the Chief poke about in his wallet, but I said nothing. He handed me a ten-kroner bill. He didn't make any fuss about it, he just gave me ten kroner. At the same time he repeated that it wouldn't do for me to starve to death.","This causes a feeling of shame to awake in me, and I stagger over to the wall and hold on to it. I see him finger in his purse, and he hands me half-a-sovereign. He makes no fuss about it, simply gives me half-a-sovereign, reiterating at the same time that it would never do to let me starve to death.","At this, my sense of shame awakens, I stagger up to the wall again and hold on to it. I watch the “Commander” rummaging in his purse but don’t say anything. He hands me a ten-krone bill. He doesn’t make a big fuss about it, he simply gives me ten kroner. At the same time he repeats that it wouldn’t do for me to starve to death."
"Jeg opfandt endnu et par desperate løgne, spillede højt spil, antydede, at Happolati havde været minister i ni år i Persien. De har måske ingen anelse om, hvad det vil sige at være minister i Persien? spurgte jeg. Det var mere end konge herhjemme, eller nogenlunde som sultan, hvis han vidste hvad det var. Men Happolati havde klaret det hele og var aldrig kørt fast. Og jeg fortalte om Ylajali, hans datter, en fe, en prinsesse, som havde tre hundrede slav-inder og lå på et leje af gule roser, hun var det skønneste væsen, jeg havde set, jeg havde Gud straffe mig aldrig oplevet mage til syn i hele mit liv!","I invented another couple of desperate lies, played loud games, suggested that Happolati had been a minister for nine years in Persia. Maybe they have no idea what it means to be a minister in Persia? I asked. It was more than king at home, or roughly like sultan, if he knew what it was. But Happolati had done it all and had never been stuck. And I told about Ylajali, his daughter, a fairy, a princess who had three hundred slave-Indians and lay on a bed of yellow roses, she was the most beautiful creature I had seen, I had God punish me never experienced anything like sight throughout my life!","I pulled up a couple of other desperate lies, went all the way, dropped the detail that Happolati had been prime minister of Persia for nine years. ""You probably do not really realize what it means to be prime minister of Persia?"" I asked. It was greater than being king here, more like being a sultan, if he knew what that involved. Happolati, however, had settled down marvelously in the job and had never taken a false step. And I told him about Ylayali, his daughter, an enchanted creature, a princess who owned three hundred slaves and slept on a bed made of yellow roses; she was the most beautiful being I had ever seen, I had never seen any woman in my life, so help me God, that could begin to compare with her!","I searched my brain for a couple of desperate lies, went the whole hog, hinted that Happolati had been Minister of State for nine years in Persia. ""You perhaps have no conception of what it means to be Minister of State in Persia?"" I asked. It was more than king here, or about the same as Sultan, if he knew what that meant, but Happolati had managed the whole thing, and was never at a loss. And I related about his daughter Ylajali, a fairy, a princess, who had three hundred slaves, and who reclined on a couch of yellow roses. She was the loveliest creature I had ever seen ; I had, may the Lord strike me, never seen her match for looks in my life!","I came up with a couple of other desperate lies, taking a mad gamble by hinting that Happolati had been a cabinet minister in Persia for nine years. “You may not have any idea what it means to be a cabinet minister in Persia,” I said. It was more than being king here, about the same as a sultan, if he knew what that was. But Happolati had managed it all and was never at a loss. And I told him about Ylajali, his daughter, a fairy princess who owned three hundred women slaves and slept on a bed of yellow roses; she was the loveliest creature I had ever seen, I hadn’t seen anything in all my life that matched her loveliness, God strike me dead if I had!"
"Jeg har desværre et helt lager af sengetøj, svarede han. Og da jeg havde fået det rullet ud, kastede han et enkelt blik på det og råbte:","Unfortunately, I have a whole stock of bedding, he replied. And when I had it rolled out, he cast a single glance at it and shouted:","""Unfortunately I have an entire storeroom full of bedclothes,"" he answered. When I got it unrolled, he glanced at it and said loudly, ""You have to excuse me, I can't possibly use that either!""","""I have--more's the pity--a whole store full of bed-clothes,"" he replied; and when I had opened it he just cast one glance over it and said, ""No, excuse me, but I haven't any use for that either.""","“Unfortunately I have an entire storeroom full of bedclothes,” he replied. And when I had unfolded it, he just threw one glance at it and shouted, “Pardon me, but no, I haven’t any use for it either.”"
"Da konen ser dette, letter hun på sig i kælderdøren, gør uvilkårligt en bevægelse for at beskytte sine varer, og hun lader mig forstå, at hun ikke havde ventet, at jeg skulle komme tilbage for at tage dem fra hende.","When the wife sees this, she eases herself into the basement door, involuntarily making a movement to protect her wares, and she makes me understand that she had not expected me to come back to take them from her.","When the woman saw that, she straightened up a little, made an involuntary movement to protect her goods, and said something to the effect that she had not expected me to return and rob her.","When the woman sees this, she stirs uneasily inside her bundle of clothes, makes an involuntary movement as if to protect her wares, and gives me to understand that she had not expected me to return to rob her of them.","When the woman sees this, she rises in her basement hole and makes an instinctive gesture to protect her merchandise, giving me to understand that she hadn’t expected me to be back to rob her of it."
"Jo, mig kan De forvente hvad som helst af, sagde jeg og pustede mig op. Og jeg lagde armen om livet på hende.","Yes, you can expect anything from me, I said and puffed myself up. And I put my arm around her waist.","""You should prepare for anything from me,"" I said, ""and everything. "" I drew myself up and put my arm around her waist.","""Ah, from me you may expect everything,"" I said, and I put my arm around her waist.","“Oh yes, from me you can expect everything,” I said, puffing myself up. And I put my arm around her waist."
Hvad skulle dette krumspring gøre godt for? Hvorfor tog han mig ikke med det samme? Jeg blev rasende og sagde:,What should this twist do for? Why did he not take me right away? I was furious and said:,"What was he leading up to? Why didn't he just grab me at once? I became angry and said, ""I did not come here to chatter about the weather.""",""" What did this going round the bush signify? Why didn't he seize me at once? I got furious, and cried:","What was the point of this detour? Why didn’t he just nab me at once? I became furious and said, “I haven’t come here to chat about the weather.”"
"Dette fik manden til at stå lyslevende for mig, og jeg sagde:",This made the man stand bright for me and I said:,"This made the man stand out vividly to me, and I said, ""Ha, yes, the truth is, no one has ever seen this man without that knobby stick in his hand!","This brought the man vividly before me, and I said, ""Ha, ha!","This made the man come vividly alive to me, and I said, “Ha-ha, to be sure, no one has ever yet seen that man without his ashplant in his hand."
"Så kom jeg ned til Jernbanekajen. Der var ingen trafik, ingen støj, bare et menneske sås hist og her, en havnearbejder eller en sømand, der drev omkring med hænderne i lommen. Jeg lagde mærke til en halt mand, der skelede stift hen imod mig, idet vi gik forbi hinanden. Jeg standsede ham instinktivt, løftede på hatten og spurgte, om han kendte noget til, om Nonnen var afrejst. Og bagefter kunne jeg ikke lade være med at knipse en eneste gang lige for øjnene af manden og sige: Død og djævel, Nonnen ja! Nonnen som jeg fuldstændig havde glemt! Tanken om den havde vel alligevel slumret ubevidst i mit indre, jeg havde båret på den uden selv at vide af det.","Then I came down to Jernbanekajen. There was no traffic, no noise, just a human being seen here and there, a dock worker or a sailor drifting around with his hands in his pockets. I noticed a lame man squinting stiffly at me as we walked past each other. I stopped him instinctively, lifted my hat, and asked if he knew anything about whether the Nun had left. And afterwards I could not help but blink once before the eyes of the man and say: Death and devil, Nun yes! The nun I had completely forgotten! The thought of it had probably still slipped unconsciously inside me, I had carried it without even knowing it.","I arrived finally at the railway pier. There was no traffic, no noise; once in a while a person could be seen, a longshoreman or a sailor, strolling around with his hands in his pockets. I noticed a lame man who looked sharply at me as we passed. Without pausing a second, I stopped him, raised my hand to my hat, and asked whether The Nun had sailed yet. When I had finished saying that, I couldn't stop myself from snapping my fingers once right in his face, and saying, ""Yes, by God, The Nun!"" I had entirely forgotten The Nun. The thought of it must have been sleeping somewhere far inside, I was carrying it around without being aware of it myself.","In this manner, I reached the railway wharf. There was no traffic, no noise--only here and there a person to be seen, a labourer or sailor slinking round with their hands in their pockets. I took notice of a lame man, who looked sharply at me as we passed one another. I stopped him instinctively, touched my hat, and inquired if he knew if the Nun had sailed. Someway, I couldn't help snapping my fingers right under the man's nose, and saying, ""Ay, by Jove, the Nun; yes, the Nun!"" which I had totally forgotten. All the same, the thought of her had been smouldering in me. I had carried it about unconsciously.","I reached the Jærnbane Pier. There was no traffic, no noise, only a lone soul to be seen here and there, a stevedore or a sailor loafing about with his hands in his pockets. I noticed a lame man who squinted hard at me as we passed each other. I stopped him instinctively, touched my hat and asked if he knew whether The Nun had sailed yet. Afterward I couldn’t help snapping my fingers right to his face and saying, “Yes, damn it, The Nun!” The Nun, which I had completely forgotten! The thought of it must have slumbered unconsciously within me anyhow , I had borne it with me unbeknownst to myself."
"Kom ud af? Åh, kom ikke her! Det er en dame.","Get out of? Oh, do not come here! It's a lady.","""What happened? Oh, come now! We don't ask that about a lady.""","""Came of it? Oh, stop there; there is the lady in question.""","“Came of it? Ah, forget it. She’s a lady.”"
Men manden ville absolut af med mig og skråede hurtigt over gaden til det modsatte fortov.,But the man absolutely wanted to get rid of me and slanted quickly across the street to the opposite sidewalk.,". . ."" He wanted badly to get rid of me, however, and walked hurriedly across the street to the other sidewalk.","But the man wanted absolutely to get rid of me, and he sheered off, in all haste, to the other side of the street.",. . . But the man was dead set on getting rid of me and rapidly crossed the street to the other sidewalk.
"Kan vi så gå op til Dem? siger jeg. Jeg skal sidde henne ved døren hele tiden, hvis De vil have det ...",Can we then go up to you? I say. I have to sit at the door all the time if you want it ...,"""Shall we go up to your place then?"" I said. ""I'll sit quietly by the door, like a mouse, if you want me to.","""Can't we go up to your place, then?"" I say; ""I shall sit down at the door the whole time if you like.""",“Can we go up to your place then?” I say. “I’ll sit by the door the whole time if you want me to.
Pause.,Break.,Pause.,A pause....,Pause.
Hvor er De mærkelig! sagde jeg.,How strange you are! I said.,"""You're a strange one!"" I said.","""How queer you are,"" said I.",“How strange you are!” I said.
Begynd nu! sagde hun.,Start now! she said.,"""All right, start now!"" she said.","It hurt me that she should believe the worst of me; I was afraid of thrusting her away entirely, and I could not endure the misgivings she had as to my way of life. I would clear myself in her eyes, make myself worthy of her, show her that she was sitting at the side of a person almost angelically disposed.","“Come on, will you!” she said.21"
"En besynderlig fortumlethed fór i det samme gennem hovedet på mig; jeg gik videre og ville ikke tage mig af det, men fik det værre og værre og måtte til sidst sætte mig på en trappe. Hele mit sind gennemgik en forandring, som om noget gled til side i mit indre, eller et forhæng, et væv i min hjerne, gik itu. Jeg hev efter vejret et par gange og blev forundret siddende. Jeg var fuldt bevidst, jeg kunne tydeligt mærke, hvordan det gjorde lidt ondt i mit øre fra i går, og da en bekendt kom forbi, kunne jeg straks genkende ham, rejste mig op og hilste.","A strange dizziness went at once through my head; I went on and would not take care of it, but got worse and worse and eventually had to sit on a staircase. My whole mind went through a change, as if something slipped aside in my interior, or a curtain, a tissue in my brain, broke. I gasped a few times and was amazed sitting. I was fully conscious, I could clearly feel how it hurt a little in my ear from yesterday, and when an acquaintance came by, I could immediately recognize him, got up and greeted.","All at once a curious confusion slipped into my head; I walked on, not wanting to pay any attention to it, but it grew worse and worse; finally I had to sit down on a doorstep. My whole consciousness underwent some change, a tissue in my brain parted. I took a couple of breaths and remained sitting there astonished. I was conscious, I could feel clearly a little pain in my ear from yesterday, and when an acquaintance came by, I knew him immediately and stood up to give him a small nod and bow.","After that I went towards the railway station. A singular sense of confusion suddenly darted through my head. I stumbled on, determined not to heed it; but I grew worse and worse, and was forced at last to sit down on a step. My whole being underwent a change, as if something had slid aside in my inner self, or as if a curtain or tissue of my brain was rent in two. I was not unconscious; I felt that my ear was gathering a little, and, as an acquaintance passed by, I recognized him at once and got up and bowed.","Suddenly a curious confusion flashed through my head; I walked on, refusing to pay any attention to it, but it got worse and worse and finally I had to sit down on a doorstep. My mind was suffering a complete transformation, a tissue in my brain had snapped. I gasped for air a couple of times and remained sitting there, wondering. I was not insensible, being clearly aware of the slight pain in my ear from yesterday, and when an acquaintance came by I knew him at once, got up and bowed."
"Tikronen! Jeg fløjtede en gang med munden. Brevet som buddet bragte, hvor kom det fra? Først nu i dette øjeblik tænkte jeg klart over dette og fik straks en anelse om, hvordan det hang sammen. Jeg blev syg af smerte og skam, jeg hviskede Ylajali nogle gange med hæs stemme og rystede på hovedet. Var det ikke mig, der endda så sent som i går havde besluttet mig for at gå stolt forbi hende, når jeg mødte hende, og udvise den allerstørste ligegyldighed? Og i stedet havde jeg vakt hendes medlidenhed og lokket en barmhjertighedsgave ud af hende. Nej, nej, nej, der blev aldrig nogen ende på min nedværdigelse! Ikke engang over for hende havde jeg kunnet indtage en anstændig position; jeg sank ned, sank ned på alle leder og kanter, hvor end jeg vendte mig om, sank i knæ, sank ned til livet, dykkede ned i vanære og kom aldrig op igen, aldrig! Det var topmålet! At tage imod ti kroner uden at kunne slynge dem tilbage i hovedet på den hemmelige giver, gramse skillinger sammen med begge hænder, hvor end de blev rakt frem imod mig, og beholde dem, bruge dem til logipenge til trods for deres egen inderste modbydelighed ...","Tikronen! I whistled once with my mouth. The letter that the messenger brought, where did it come from? Only now in this moment did I think clearly about this and immediately get an idea of how it all came together. I got sick of pain and shame, I whispered Ylajali sometimes in a hoarse voice and shook my head. Was it not me who, even as late as yesterday, had decided to walk proudly past her when I met her, and show the utmost indifference? And instead, I had aroused her pity and lured a gift of mercy out of her. No, no, no, there was never any end to my degradation! Not even towards her had I been able to occupy a decent position; I sank down, sank down on all leads and edges wherever I turned, sank to my knees, sank down to life, dived into disgrace and never came up again, never! That was the top goal! Receiving ten crowns without being able to sling them back into the head of the secret giver, grammatically shilling with both hands wherever they were held out to me, and keeping them, using them for lodging money despite their own innermost disgust. ..",". . . A ten-kroner note! I gave a whistle. The letter the messenger brought--who had sent it? For the first time I thought about it and understood instantly how it all hung together. I became sick with shame and pain and whispered Ylayali several times in a hoarse voice, shaking my head. Didn't I only yesterday decide to walk proudly past her when I met her and be utterly cold? What I had actually done was to awaken her pity and lure a little alms money from her. No, no, no, there was no end to my degradations! Not once in my relations with her had I ever been able to keep a dignified position-- no, I sank every time, sank further, sank to my knees, to my waist, sank over my head in disgrace, and I would never come up again, never! This humiliation was the worst of all! Accepting ten kroner in beggar's alms without being able to throw them back to the giver, scrambling with both hands for coins no matter where they came from, and keeping them, using them for rent money even though one felt disgust inside.","Half-a-sovereign! I gave a whistle. The letter the messenger brought me, where did it come from? It was only this instant I thought clearly over this, and I divined at once how the whole thing hung together. I grew sick with pain and shame. I whispered ""Ylajali"" a few times, with hoarse voice, and flung back my head. Was it not I who, no later than yesterday, had decided to pass her proudly by if I met her, to treat her with the greatest indifference? Instead of that, I had only aroused her compassion, and coaxed an alms from her. No, no, no; there would never be an end to my degradation! Not even in her presence could I maintain a decent position. I sank, simply sank, on all sides--every way I turned; sank to my knees, sank to my waist, dived under in ignominy, never to rise again--never! This was the climax! To accept half-a-sovereign in alms without being able to fling it back to the secret donor; scramble for half-pence whenever the chance offered, and keep them, use them for lodging money, in spite of one's intense inner aversion....",". . . The ten-krone bill! I gave a whistle. The letter the messenger brought, where did it come from? Only now, at this moment, did I think clearly about this, and I had a hunch right away what the story was. Sick with pain and shame, I whispered “Ylajali” several times in a hoarse voice and shook my head. Was it not me who had decided only yesterday to walk proudly past her when we met and to display the utmost indifference toward her? And instead of that I had merely aroused her compassion and coaxed her out of a pennyworth of charity. No, no, no, there was no end to my degradation! Not even vis-à-vis her had I been able to maintain a respectable posture; I was sinking, sinking everywhere I turned, sinking to my knees, to my middle, going down in infamy never to come up again, never! That beat everything! To accept ten kroner of alms money without being able to throw it back at the secret donor, to scramble for pennies with both hands wherever they were offered, hang on to them, use them to pay the rent despite my own innermost repugnance!"
Det var uartigt af Dem!,That was naughty of you!,"""That was very bad of you!""","""That was horrid of you!""",“That was mean of you!”
"Jeg tager skoene på igen, giver mig god tid med snørebåndene, sidder endda et øjeblik stille, efter at jeg er blevet færdig, stirrer tankeløst hen for mig og holder brevet i hånden.","I put my shoes back on, give myself plenty of time with the laces, even sit still for a moment after I'm done, stare thoughtlessly at me and hold the letter in my hand.","I put my shoes on again, taking a good long time tying the laces, sat for a moment motionless when I was done, stared blankly ahead of me, holding the letter in my hands.","I put on my shoes, take my time with the laces, sit a while quietly after I'm ready, and stare vacantly before me, holding the letter in my hand.","I put on my shoes again, taking my time with the laces; I even sit still for a moment after I’m done, staring blankly ahead of me and holding the letter in my hand."
"Lad mig se det nu alligevel! sagde jeg; for resten kunne jeg ikke huske, hvilket billede han stod og talte om.",Let me see it now anyway! I said; for the rest I could not remember what picture he was standing and talking about.,"""Let me see it now anyway!"" I said. Actually, I couldn't think what painting he was standing there talking about.","""Let me have a look at it now, all the same,"" said I; though, for that matter, I did not in the least remember what picture he was talking about.","“Let me see it anyway,” I said. Actually, I didn’t remember which picture he was talking about."
"Jeg kunne høre denne hosten, jeg kunne også høre lette skridt i nærheden af mig; men jeg vendte mig ikke om, jeg stirrede bare op mod den store trappe foran mig.","I could hear this cough, I could also hear light footsteps near me; but I did not turn around, I just stared up at the great staircase in front of me.","I heard this slight clearing of the throat, and I heard light steps nearby, but I didn't turn around, I kept on staring at the stairway inside the house.","I heard this, and I also heard light steps near me, but I did not turn round, I only stared up at the wide staircase before me.","I heard this sound, and I also heard light footsteps nearby; but I didn’t turn around, only stared up at the tall flight of steps before me."
"Nu havde han jo set, at jeg ikke duede til at skrive, hans tilbud føltes derfor lidt ydmygende, og jeg svarede:","Now he had seen that I was not good enough to write, so his offer felt a little humiliating, and I replied:","Since he had just seen that my writing was unsuitable, his offer seemed slightly humiliating and I answered, ""No, thanks, I'm all right for a while.","Now, as he had just seen that I was not capable of writing, this offer humiliated me somewhat, and I answered:","Now that he had seen I was no good as a writer, his offer felt somewhat humiliating, and I replied, “Thank you, no, I can manage awhile yet."
Ja. – Og han kunne ikke engang læse titlen på den avis han holdt i hånden?,Yes. - And he could not even read the title of the newspaper he held in his hand?,"No. Isn't he able even to read the headlines, for example, of that paper he has there?","""You are a stranger here?"" he said. ""Yes."" Could he not even read the name of the paper he held in his hand?",“Yes.” Couldn’t he even read the name of the paper he was holding in his hand?
"Gud ved, tænkte jeg, om det aldrig mere skal lykkes mig at finde et arbejde! Disse mange afslag, disse halve løfter, lodrette nejer, forhåbninger der blev skuffede, nye forsøg som hver gang løb ud i ingenting, havde fået mig til at tabe modet. Jeg havde til sidst søgt en stilling som inkassator, men var kommet for sent; desuden kunne jeg ikke stille en garanti på halvtreds kroner. Der var altid et eller andet, der kom i vejen. Jeg meldte mig også til brand-korpset. Vi stod et halvt hundrede mand i forhallen og skød brystet frem for at give indtryk af kraft og stor tapperhed. En fuldmægtig gik frem og tilbage og mønstrede disse ansøgere, mærkede på deres arme og stillede dem forskellige spørgsmål, og mig gik han forbi, rystede bare på hovedet og sagde, at jeg var kasseret på grund af mine briller. Jeg mødte op igen, uden briller, jeg stod der med rynkede øjenbryn og gjorde mine øjne så skarpe som knive, og manden gik igen forbi mig, og han smilede, – han havde genkendt mig. Det værste af det hele var, at mit tøj var begyndt at blive så dårligt at jeg ikke længere kunne møde op til en stilling som et anstændigt menneske.","God knows, I wondered if I should never succeed in finding a job again! These many rejections, these half-promises, vertical nods, hopes that were disappointed, new attempts that each time ran into nothing, had made me lose heart. I had eventually applied for a position as a debt collector, but had arrived too late; moreover, I could not make a guarantee of fifty kroner. There was always something that got in the way. I also signed up for the fire brigade. We stood half a hundred men in the vestibule, pushing our chests forward to give the impression of power and great bravery. A clerk walked back and forth, mustering these applicants, marking on their arms and asking them various questions, and me he passed by, just shaking his head and saying I was discarded because of my glasses. I showed up again, without glasses, I stood there with wrinkled eyebrows and made my eyes as sharp as knives, and the man walked past me again, and he smiled - he had recognized me. Worst of all was that my clothes were starting to get so bad that I could no longer show up for a position as a decent human being.","I thought, God only knows if there's any sense in my looking for a job any longer! All these refusals, these partial promises, simple noes, hopes built up and knocked down, new tries that ended each time in nothing--these had squashed my courage for good. The last time, I had tried for a job as a bill collector, but arrived too late; I couldn't have got together fifty kroner for a bond anyway. There was always one thing or another in the way. I had even tried to join the Fire Department. A half hundred of us stood there in the entryway, sticking our chests out to give the impression of strength and tremendous audacity. A captain walked around inspecting these applicants, felt their muscles, and asked a question or two. He merely shook his head as he walked past me, and said I was out because of my glasses. I turned up again, later, without the glasses. I stood there with my eyebrows scrunched up, and made my eyes as sharp as knife ends: he walked past me again, and smiled--he had recognized me. The worst of it was that my clothes were beginning to look so bad I couldn't really present myself any longer for a job that required someone respectable.","God knows, thought I, if looking for employment will ever again avail me aught. The frequent re pulses, half-promises, and curt noes, the cherished, deluded hopes, and fresh endeavours that always resulted in nothing had done my courage to death. As a last resource, I had applied for a place as debt collector, but I was too late, and, besides, I could not have found the fifty shillings demanded as security. There was always something or another in my way. I had even offered to enlist in the Fire Brigade. There we stood and waited in the vestibule, some half-hundred men, thrusting our chests out to give an idea of strength and bravery, whilst an inspector walked up and down and scanned the applicants, felt their arms, and put one question or another to them. Me, he passed by, merely shaking his head, saying I was rejected on account of my sight. I applied again without my glasses, stood there with knitted brows, and made my eyes as sharp as needles, but the man passed me by again with a smile; he had recognized me. And, worse than all, I could no longer apply for a situation in the garb of a respectable man.","God knows, I thought, if there is any point to my looking for work anymore! All those refusals, those half promises and flat noes, hopes cherished only to be dashed, fresh attempts that always came to nothing—all this had killed my courage. Finally I had applied for a job as a bill collector but been too late; besides I couldn’t post a fifty-kroner bond. There was always something or other in the way. I also signed up for the Fire Department. There we stood, a half-hundred of us, in the entrance hall, throwing our chests out to give an impression of strength and fearlessness. A deputy chief went around inspecting these applicants, feeling their arm muscles and asking a question or two, and me he passed over, merely shaking his head and saying I was unfit because of my glasses. I showed up again, without glasses, standing there with knitted brows and making my eyes sharp as razors, but again the man passed over me, and he smiled—he must have recognized me. The worst of it was, my clothes were getting to be so shabby that I could no longer present myself for a position like a respectable person."
"Det kunne ikke falde mig ind, sagde jeg, at gå en lang vej for en hvilken som helst blyant; men den her var det en anden sag med, en særlig årsag. Hvor ubetydelig den end så ud, havde denne blyantstump simpelthen gjort mig til det, jeg var her i verden, så at sige sat mig på min plads her i livet ...","It could not occur to me, I said, to go a long way for any pencil; but this one was a different matter, a special cause. As insignificant as it looked, this pencil stump had simply made me who I was in this world, so to speak, put me in my place in life ...","""It would never have occurred to me,"" I said, ""to go to such trouble for just any pencil; this case is something special: there is a reason. This stump of a pencil may look insignificant, but this pencil is responsible for getting me where I am in the world, it has given me so to speak my position in life.","""It would never have entered my head to come such a long way for any and every bit of pencil, but with this one it was quite a different matter; there Was another reason, a special reason. Insignificant as it looked, this stump of pencil had simply made me what I was in the world, so to say, placed me in life.""","It would never occur to me, I said, to come such a long way for just any pencil; but with this one it was a different matter, there was a special reason. However insignificant it might look, this stump of a pencil had simply made me what I was in this world, had put me in my right place in life, so to speak."
"Alt dette gik jeg og tænkte over, og der var ikke så meget som en gnist af ondskab eller misundelse eller bitterhed i mine tanker.","All this I went and thought about, and there was not so much as a spark of malice or envy or bitterness in my thoughts.","I walked along thinking all this over, and there wasn't even so much as a spark of malice or envy or bitterness in my brain.","I slouched on, and dwelt upon all this, and there was not as much as a spark of bitterness or malice or envy in my mind.","I was thinking about all this as I walked along, and there wasn’t as much as a spark of malice, envy or bitterness in my thoughts."
"Jeg skrev en ansøgning til købmand Christie, Grønlandsleiret nummer 31, lagde den i en kuvert og tog den med ned til postkassen på hjørnet. Så gik jeg op på mit værelse igen og satte mig til at tænke i gyngestolen, mens mørket blev mere og mere tæt. Det begyndte at være svært at blive oppe nu.","I wrote an application to grocer Christie, Greenland Camp number 31, put it in an envelope and took it down to the mailbox on the corner. Then I went up to my room again and sat down to think in the rocking chair as the darkness became more and more dense. It's starting to get hard to stay up now.","I wrote a letter of application to the grocer, whose name was Christie, 31 Grřnland Street, sealed the envelope and took it down to the mailbox at the corner. Then I went back up to my room and sat down to think in my rocking chair, as the room grew more and more dark. It was beginning to be difficult to stay up late now.","I wrote an application to Christy the grocer, No. 13 Groenlandsleret, put it in an envelope, and took it to the pillar at the corner. Then I returned to my room and sat down in the rocking-chair to think, whilst the darkness grew closer and closer. Sitting up late began to be difficult now.","I wrote an application to Christie’s, the shopkeeper, at 31 Grønlandsleret Street, put it in an envelope and took it down to the mailbox at the corner. Then I went back up to my room and sat down to think in my rocking chair, while the darkness grew more and more impenetrable. It was beginning to be difficult to stay up now."
Jeg vendte mig om mod min vært. Han havde et kolossalt besvær med at lade være med at le højt. Han holdt hånden over næsen.,I turned to my host. He had a colossal difficulty in not laughing out loud. He held his hand over his nose.,. . . I turned back to my landlord. He had the greatest difficulty in keeping from laughing out loud. He held his hand over his mouth.,"At the worst I could excuse myself by saying I had come to say good-bye, to make a proper adieu, and come to a clear understanding about my debt to the house....",I turned around to my landlord. He had the greatest difficulty keeping from laughing aloud. He was holding his hand over his nose.5
"Hæ, gjorde De måske ikke det? sagde „Jomfruen“. Det var dog besynderligt. Det var også kun Dem, hun kiggede på hele tiden.","Hey, maybe you did not? said ""The Virgin."" However, it was strange. It was also just you she was looking at all the time.","""So you're not sure, eh?"" Queeny said. ""That's strange! What's more, you were the only one she looked at the whole time.""","""Ha, ha! perhaps you didn't,"" said ""Missy."" ""Well, that is odd. Why, it was only at you she looked, too, the whole time.""","“Ha, didn’t you, though!” the “Maiden” said. “How odd! And she looked only at you, all along.”"
"Ja, han var militær. Hvordan jeg kunne vide det?","Yes, he was military. How could I know that?","""Yes, he was. How did you know that?""","""Yes; he was an officer. How did you know?""","“Yes, he was. How did you know?”"
"Nej, jeg mente ikke dig. Og heller ikke dig, sagde værtinden til de to. Hvis det kommer an på det, så skal jeg da nok vise, hvem det er jeg mener. Hvis det er det, det kommer an på. Havde jeg tænkt mig! Det skal nok vise sig, hvem det er ...","No, I did not mean you. And not you either, the hostess told the two. If it depends, then I'll probably show who I mean. If that's what it's all about. I was thinking! It should probably turn out who it is ...","""No, I didn't mean you. Or you two either,"" the landlady answered. ""When I'm ready, I'll make it clear enough whom I mean. If I have to. It'll be clear all right. . . ."" She kept on talking, gave me these jabs at regular intervals and dragged the whole thing out so as to make it more clear to me that I was the one she meant.","""No, I didn't mean you--nor you either,"" replied the landlady to them. ""If there's any need to, I will show well enough who I mean, if there's the least need to, if I know myself rightly. Oh, it will be shown quick enough who it is....""","“No, I didn’t mean you. Not you either,” the landlady answered the two of them. “If necessary, I’ll show whom I mean, all right. If necessary. Take it from me. We shall see who it is.”"
"Ja ja, tak, svarede jeg. Hvis det ikke var, fordi den begyndte at blive for lille til mig, ville jeg ikke have skilt mig af med den.","Yes yes, thank you, I replied. If it were not for the fact that it was getting too small for me, I would not have gotten rid of it.","""Very good,"" I answered. ""If it hadn't begun to be a little too tight for me, I don't know how I could have parted with it.""","""Yes, yes, thanks,"" I replied. ""If it weren't that it was beginning to be a little tight for me, of course I wouldn't part with it.""","“All right,” I said. “If it weren’t for the fact that it’s getting a bit tight for me, I wouldn’t have parted with it.”"
