id,source,translation,n2m
815,Hacking- & Pentest-Hardware Vortrag bei der Polizei,Hacking & Pentest-Hardware Presentation at the Police Department,1-2
816,"Ich wurde eingeladen, den angehenden Polizisten und Polizistinnen die wichtigsten Tools vorzustellen.",I was invited to introduce the most important tools to the aspiring police officers.,1-1
817,Tolles Buch: the maid.,Great book: The Maid.,1-1
818,Von Nita Prose.,By Nita Prose.,1-1
819,Krimi mit interessanten Protagonisten und einer unerwarteten Perspektive.,A crime novel with interesting protagonists and an unexpected perspective.,1-1
820,Spannend bis zuletzt.,Exciting until the end.,1-1
821,"NBA: Stephen Curry mit 27 Punkten, Warriors schlagen Lakers - Highlights, Boxscore, Statistiken: <URL> #basketball #nba","NBA: Stephen Curry with 27 points, Warriors beat Lakers Highlights, Boxscore, Statistics: <URL> #basketball #nba",1-2
822,"Bei Hertha ist das noch fraglich, gegen den Tabellenletzten aus Berlin liegt ein Sieg in der Luft.","It's still uncertain at Hertha, a victory against the bottom team from Berlin is in the air.",1-1
823,Jetzt muss ich mal kurz eine nette Geschichte loswerden.,Now I have to share a nice story briefly.,1-2
824,"Ich habe absolut nicht mehr damit gerechnet, dass man eine Bahnkarte in Papier per Post zugeschickt bekommt.",I absolutely did not expect to receive a paper train ticket in the mail.,1-1
825,Die Zahl des krankgeschrieben Pflegepersonals ist von 2021 auf 2022 rapide angestiegen.,The number of sick leave taken by nursing staff has rapidly increased from 2021 to 2022.,1-1
826,Wie das nur kommt?,How did this happen?,1-1
827,""" Laut Daten der Techniker Krankenkasse (TK), die dem Evangelischen Pressedienst vorliegen, nahmen die Krankschreibungen im Vergleich zu 2021 um 40 Prozent zu.","""According to data from the Techniker Krankenkasse (TK), which is available to the Evangelical Press Service, sick leave increased by 40 percent compared to 2021.",1-1
828,"""Wie hoch die Arbeitsbelastung insbesondere in der Krankenpflege ist, zeigt auch ein Bericht des Deutschen Gewerkschaftsbundes (DGB).","""How high the workload is, especially in nursing, is also shown in a report by the German Trade Union Confederation (DGB).",1-1
829,Transgender: Identifiziert sich nicht mit dem bei der Geburt zugewiesenen Geschlecht.,Transgender: Does not identify with the gender assigned at birth.,1-2
830,"Die US-Wahl 2020: immer noch ""gestohlen"".","The US Election 2020: still ""stolen"".",1-1
831,"Seine Interviewerin: ""fies"".","His interviewer: ""nasty"".",1-1
832,Einen Tag nach seiner Verurteilung wegen sexuellen Missbrauchs stellt sich Donald Trump bei CNN den Fragen einer Moderatorin und des Publikums.,"A day after his conviction for sexual abuse, Donald Trump faces the questions of a CNN host and the audience.",1-1
833,Haushaltspolitik: Steuereinnahmen niedriger als erwartet,Fiscal Policy: Tax revenues lower than expected,1-1
834,Das wird die Haushaltsverhandlungen erschweren.,This will complicate the budget negotiations.,1-1
835,"Vielleicht begreifen Suchmaschine und Google Assistant ja dann endlich, dass sie mit keine Sachen zum Kochen mit Fleisch zeigen brauchen.",Perhaps then search engines and Google Assistant will finally understand that they don't need to show me anything related to cooking with meat.,1-1
836,"Eine #PopClip-Extension, mit der man Text in #Obsidian farbig markieren kann ... <URL>",A #PopClip extension that allows you to highlight text in #Obsidian in color . .. <URL>,1-2
837,#FAV2023 Nach einer #Coaching-Session und der Mittagspause geht es mit den #Digitallotsen weiter,"#FAV2023 After a #Coaching-Session and lunch break, we continue with the #DigitalPilots",1-1
838,"""#Batterien ausrangierter #EAutos sind oft noch lang nicht ausgepowert.","""#Batteries from decommissioned #ElectricCars are often far from exhausted.",1-1
839,"In einem #Pilotprojekt werden sie eingesetzt, #Strom aus #ErneuerbarenEnergien zu speichern und #Netzschwankungen auszugleichen.""","In a #PilotProject, they are used to store #Electricity from #RenewableEnergy and balance #GridFluctuations.",1-1
840,#Demokratie|n haben bisher auch einen breiten #Wohlstand generiert.,#Democracies have so far also generated broad #prosperity.,1-1
841,"Was eine Demokratie Wert ist, wenn sie keinen Wohlstand mehr bedeutet werden wir sehen.",We will see what a democracy is worth if it no longer means prosperity.,1-1
842,"Angekommen an der #Amtrak Station Providence, Rhode Island.","Arrived at the #Amtrak Station Providence, Rhode Island.",1-1
843,"Dieses Kunstwerk nachzubauen bietet sich an, um diese gerade Linie aus Betonplatten loszuwerden.",Recreating this artwork is a good idea to get rid of this straight line of concrete slabs.,1-1
844,Habe ich vor.,I plan to do it.,1-1
845,Googles ziemlich dick aufgetragene KI-Machtdemonstration <URL>,Google's rather heavy-handed AI power demonstration <URL>,1-2
846,Der Eingang zu unserem Hotel in Argenton-sur-Creuse - macht Lust die Welt dahinter zu erkunden.,The entrance to our hotel in Argenton-sur-Creuse makes you want to explore the world behind it.,1-1
847,Ich bin ratlos.,I am at a loss.,1-1
848,"Und merke, wie mehr und mehr die Angst hoch kommt, dass ich da unendeckt etwas Schlimmes in mir brodeln habe.",And I notice how more and more the fear is rising that I have something terrible brewing inside me undiscovered.,1-1
849,Ich sitze noch auf ca 200 eur unbearbeiteten Fahrkarten vom letzten #warnstreik.,I'm still sitting on about 200 euros of unprocessed tickets from the last #strike.,1-1
850,Fairbuds XL: So klingt Nachhaltigkeit,Fairbuds XL: This is what sustainability sounds like,1-2
851,Sie sind leicht zu reparieren.,They are easy to repair.,1-1
852,Pakistan: Oberstes Gericht ordnet Freilassung von Imran Khan an,Pakistan: Supreme Court orders release of Imran Khan,1-1
853,Der Anwalt von Pakistans Ex-Premier hat Erfolg mit seiner Beschwerde: Imran Khan soll freigelassen werden.,The lawyer of Pakistan's former Prime Minister has been successful with his complaint: Imran Khan is to be released.,1-1
854,Tausende hatten nach seiner Festnahme protestiert.,Thousands had protested after his arrest.,1-1
855,Die Streckensperrung zwischen Herchen und Eitorf ist aufgehoben.,The track closure between Herchen and Eitorf has been lifted.,1-1
856,Die unbefugten Personen auf der Strecke zwischen Herchen und Eitorf wurden aufgegriffen.,The unauthorized persons on the track between Herchen and Eitorf have been apprehended.,1-1
857,1. Allgemeines,General,1-1
858,Das Ein-Mann Unterhaltungsgerät BATTLEZONE ist mit einem Vector- oder auch X/Y- Monitor ausgestattet.,The one-man entertainment device BATTLEZONE is equipped with a Vector or X/Y monitor.,1-1
859,Dieses Spiel veranschaulicht das Kampfgeschehen aus der Blickperspektive eines Panzerfahrers.,This game illustrates the combat action from the perspective of a tank driver.,1-1
860,"Die Schlachten werden in einem weiten Tal, welches völlig von Bergen und Vulkanen eingeschlossen ist, ausgetragen.","The battles take place in a wide valley, which is completely surrounded by mountains and volcanoes.",1-1
861,"In der Talebene befinden sich Felspyramiden und Felsquader, die dem Spieler einen vorläufigen Schutz bieten, da diese durch gegnerische Einschüsse nicht zerstört werden können.","In the valley floor, there are rock pyramids and rock cubes, which provide the player with temporary protection, as they cannot be destroyed by enemy fire.",1-1
862,"Der Gegner wird durch langsam fahrende Kettenfahrzeuge und schnelle Super-Panzer, sowie flinke Raketen dargestellt, die, während des erweiterten Spielablaufs, immer schwieriger zu treffen sind.","The opponent is represented by slow-moving tracked vehicles and fast super tanks, as well as agile missiles, which become increasingly difficult to hit during the extended course of the game.",1-1
863,Zusätzlich erscheinen noch in periodischen Abständen UFO's.,"Additionally, UFOs appear at periodic intervals.",1-1
864,Diese können den Spieler-Panzer nicht angreifen.,These cannot attack the player's tank.,1-1
865,Umgekehrt kann der Spieler aber durch einen UFO-Treffer eine hohe Punktzahl erreichen.,"Conversely, the player can achieve a high score by hitting a UFO.",1-1
866,Das Gerät BATTLEZONE besitzt fünf (5) verschiedene Betriebsarten.,The BATTLEZONE device has five (5) different operating modes.,1-1
867,"Diese sind der Attraktions-Ablauf, der Spieleinleitungs-Ablauf, der Spiel-Abl auf, die Initialeneingabe für Höchstergebnisse und der Selbsttest-Ablauf.","These are the attraction sequence, the game introduction sequence, the game sequence, the initials input for high scores, and the self-test sequence.",1-1
868,Letztere Betriebsart stellt einen speziellen Ablauf fUr die Überprüfung der Bedienelemente und der Computerfunktion dar.,The latter mode represents a special sequence for checking the controls and computer function.,1-1
869,4. Spielablauf,Gameplay,1-1
870,"Der Spielablauf wird ausgelöst, wenn der Druckschalter START betätigt wird.",The game sequence is triggered when the START pressure switch is activated.,1-1
871,Der LED-Schalter bleibt erleuchtet und die Spielgeräusche werden hörbar.,The LED switch remains illuminated and the game sounds become audible.,1-1
872,"Wird der letzte Spieler-Panzer vom feindlichen Angreifer eliminiert, ist ein Spiel beendet.","If the last player tank is eliminated by the enemy attacker, a game ends.",1-1
873,"Das Spiel beginnt mit langsam fahrenden Panzern, die auf dem Bildschirm sichtbar werden.",The game begins with slow-moving tanks that become visible on the screen.,1-1
874,"Die Position der jeweiligen feindlichen Panzer oder Raketen kann der Spieler dadurch bestimmen, dass er den eingeblendeten Text im oberen linken Hinweisdisplay-Winkel seines Cockpits beachtet.",The player can determine the position of the respective enemy tanks or missiles by paying attention to the displayed text in the upper left hint display angle of his cockpit.,1-1
875,Ein Hinweis kann z.B. Lauten: GEGNER VON RECHTS.,"A hint could read, for example: ENEMY FROM THE RIGHT.",1-2
876,"Zusätzlich wird auf dem weitreichenden Radarschirm, begleitet von einem Sonar-BLIP-Ton, ein Punkt sichtbar, der die feindliche Stellung darstellt.","In addition, a point becomes visible on the far-reaching radar screen, accompanied by a sonar BLIP tone, representing the enemy position.",1-1
877,"Die obere, kegelförmige Fläche auf dem Radarschirm repräsentiert das Blickfeld des Spielers auf dem darunterliegenden Bildschirm.","The upper, cone-shaped area on the radar screen represents the player's field of view on the screen below.",1-1
878,"Befindet sich der Gegner in diesem Bereich, so ist er auf dem Bildschirm gut anzupeilen.","If the opponent is in this area, they can be easily targeted on the screen.",1-1
879,Weiterhin wird gleichzeitig GEGNER IM FEUERBEREICH im oberen linken Hinweisdisplay eingeblendet.,"Furthermore, ENEMY IN FIRE RANGE is simultaneously displayed in the upper left hint display.",1-1
880,"Zeitweilig werden UFO's auf dem Bildschirm sichtbar, die das Schlachtfeld überfliegen.","Occasionally, UFOs will appear on the screen, flying over the battlefield.",1-1
881,"Dieses sind gefahrlose Flugkörper, die das Kampfgeschehen beobachten und weder den Gegner noch den Spieler-Panzer eliminieren können.",These are harmless aircraft that observe the battle and cannot eliminate either the enemy or the player's tank.,1-1
882,Die Flugposition der UFO's kann vom Radar nicht erfasst werden.,The flight position of the UFOs cannot be detected by radar.,1-1
883,"Die UFO's sollen das Kampfgeschehen abrunden und den Spieler ablenken, da diese normalerweise gleichzeitig mit gegnerischen Panzern oder Raketen erscheinen.","The UFOs are meant to round off the battle and distract the player, as they usually appear simultaneously with enemy tanks or missiles.",1-1
884,"UFO's können sowohl vom Spieler-Panzer, als auch vom Gegner-Panzer eliminiert werden.",UFOs can be eliminated by both the player's tank and the enemy's tank.,1-1
885,Ein Abschuss durch den Spieler bringt diesem 5.000 Punkte.,"A shot down by the player earns them 5,000 points.",1-1
886,"Wird ein Gegner getroffen, werden nachfolgende Punkte erreicht:","If an enemy is hit, the following points are achieved:",1-1
887,"Für einen langsam fahrenden Panzer 1.000 Punkte, für eine Rakete 2.000 Punkte und für einen Super-Panzer 3.000 Punkte.","For a slow-moving tank 1,000 points, for a missile 2,000 points, and for a super tank 3,000 points.",1-1
888,Ein Super-Panzer fährt und dreht sich zweimal so schnell wie der Spieler-Panzer oder ein gegnerischer langsam fahrender Panzer.,A super tank moves and rotates twice as fast as the player's tank or an enemy's slow-moving tank.,1-1
889,"Mehrere Möglichkeiten geben dem Aufsteller die Gelegenheit für einen Spielablauf 2, 3, 4 oder gar 5 Panzer einzusetzen.","Several options give the operator the opportunity to use 2, 3, 4, or even 5 tanks in a game.",1-1
890,Weiterhin konnen nach Erreichen vorgegebener Punktzahlen ein Bonus-Panzer freigegeben und für eine weitere schwierigere Spielgestaltung das Erscheinen der Rakete variiert werden.,"Furthermore, after reaching predetermined point totals, a bonus tank can be released and the appearance of the missile can be varied for a more challenging game design.",1-1
891,Einzelheiten und die genauen Schaltpositionen des Spielablauf-Wahlschalters für diese Einstellmöglichkeit sind der Abbildung zu entnehmen.,Details and the exact switch positions of the game sequence selector switch for this setting option can be found in the illustration.,1-1
892,5. Initialeneingabe bei Höchstergebnissen,5. Initial input for top results,1-1
893,"Überschreitet ein Spieler die Minimum-Punktzahl in der Tabelle der Höchstergebnisse, so kann ER oder SIE nach Spielende drei (3) persönliche Initialen in die Tabelle eingeben.","If a player exceeds the minimum score in the high score table, he or she can enter three (3) personal initials into the table at the end of the game.",1-1
894,Die Anweisung hierfür ist selbsterläuternd und kann in vier Sprachen eingeblendet werden.,The instructions for this are self-explanatory and can be displayed in four languages.,1-1
895,"Zu beachten ist, dass mit dem Auslösen eines Selbsttests, dem Bätatigen des RESET-Knopfes auf dem Battlezone Analog Vector-Generator PCB oder einer Unterbrechung der Netzspannung, die Tabelle mit den Höchstergebnissen gelöscht wird.","It should be noted that by triggering a self-test, pressing the RESET button on the Battlezone Analog Vector Generator PCB, or interrupting the power supply, the high score table will be deleted.",1-1
896,"Beim Löschen (RESET) werden die zehn (10) höchsten Punktzahlen mit ihren Initialen erhalten und wieder auf dem Bildschirm eingeschrieben, um weitere Spieler herauszufordern.","When resetting, the ten (10) highest scores with their initials are preserved and re-entered on the screen to challenge further players.",1-1
897,"Jede Punktzahl , die über 100.000 liegt, wird zusätzlich mit einem Panzersymbol markiert, gefolgt von den Initialen des Spielers.","Any score over 100,000 is additionally marked with a tank symbol, followed by the player's initials.",1-1
898,"Sollte ein Spieler seine pder ihre Initialen nicht innerhalb von 60 Sekunden eingeben, werden vom Computer auto-matisch Striche eingeschrieben.","If a player does not enter his or her initials within 60 seconds, dashes will be automatically entered by the computer.",1-1
899,Hiernach wechselt das Gerät wieder in den Attraktions-Spielablauf.,"After this, the device switches back to the attraction game sequence.",1-1
900,AUFBAUANORDNUNG,SETUP ARRANGEMENT,1-1
901,1. Neue Teile,New Parts,1-1
902,Das Gerät BATTLEZONE besitzt fünf (5) neue Bauteile.,The BATTLEZONE device has five (5) new components.,1-1
903,"Sollten Sie bereits Erfahrungen mit Videogeräten von ATARI haben, so sollten Sie diese wichtigen Unterschiede zur Kenntnis nehmen.","If you have previous experience with ATARI video devices, you should take note of these important differences.",1-1
904,Die neuen Teile sind: A. Der Steuerhebel.,The new parts are: A. The control lever.,1-2
905,Dieser ist eine Umkonstruktion des ATARI-Schalthebels.,This is a redesign of the ATARI shift lever.,1-1
906,"Er wurde durch mehrere zusatzliche Rippen im inneren und äußeren Gehäuseteil verstärkt, wodurch diese Baueinheit stabiler wurde und eine ordnungsgemäße Funktion der Schalterkontakte gewährleistet wird.","It has been reinforced with several additional ribs in the inner and outer housing part, making this assembly unit more stable and ensuring the proper function of the switch contacts.",1-1
907,"Eine weitere Abänderung ist der Zentrierungsbalg aus Gummi, der, wie eine Zentrierfeder, den Steuerhebel immer wieder in die Mittelposition bringt.","Another modification is the rubber centering bellows, which, like a centering spring, always returns the control lever to the middle position.",1-1
908,"Die Mikroschal ter sind jetzt, zum leichteren Auswechseln, mit selbstsichernden Muttern befestigt.",The micro switches are now attached with self-locking nuts for easier replacement.,1-1
909,B. Zwei PC-Boards.,B. Two PC boards.,1-1
910,ATARI'S X/Y-Spielschaltung wurde auf zwei (2) miteinander verbundenen Platinen ausgedehnt.,ATARI's X/Y game circuit has been expanded to two (2) interconnected boards.,1-1
911,Dieses sind die Analog Vector-Generator- und die Hilfs-Platine.,These are the Analog Vector Generator and the Auxiliary Board.,1-1
912,"Mit Hilfe diser Schalttechni k werden mehr Zeilen auf dem Bildschirm mit einer höheren Geschwindigkeit erzeugt, welches ein gleichmäßiges und ruhiges Bild zur Folge hat.","With the help of this circuit technology, more lines are generated on the screen at a higher speed, resulting in a smooth and steady image.",1-1
913,C. Das Netzteil.,C. The power supply.,1-1
914,Battlezone ist mit einem neu konstruierten Netzteil ausgerüstet.,Battlezone is equipped with a newly designed power supply.,1-1
915,"Es besitzt einen größeren, leistungsfähigeren Transformator, um die erhöhte Energieversorgung, gegeben durch die Erweiterung der Schaltung, abzudecken.","It has a larger, more powerful transformer to cover the increased power supply provided by the expansion of the circuit.",1-1
916,D. Das Gerategehäuse.,D. The device housing.,1-2
917,"Aufgrund des neuen Design war es nunmehr möglich, eine neue Kasse mit einem größeren Münzfassungsvermögen einzubauen.","Due to the new design, it was now possible to install a new cash box with a larger coin capacity.",1-1
918,"Weiterhin befindet sich in dem Gerät eine Konsole, die für kleinere Spieler als Podest vorgesehen ist, um so das Spielen zu erleichtern.","Furthermore, the device contains a console intended as a platform for smaller players to facilitate gameplay.",1-1
919,Gleichzeitig gewährleistet diese Konsole eine maximale Gerätestabilität am Aufstellplatz.,"At the same time, this console ensures maximum device stability at the installation site.",1-1
920,"Diese neuen Bauteile, sowie alle anderen Hauptbaugruppen dieses Gerätes sind auf der Abbildung 1 dargestellt.","These new components, as well as all other main assemblies of this device, are shown in Figure 1.",1-1
921,"Wird eines dieser Neuteile im Handbuch erwähnt, so finden Sie dieses Zeichen.","If one of these new parts is mentioned in the manual, you will find this symbol.",1-1
922,2. Geräteinspektion,2. Device inspection,1-1
923,Nach dem Entfernen der Verpackung ist dieses neue Unterhaltungsgerät spielbereit.,"After removing the packaging, this new entertainment device is ready to play.",1-1
924,"Trotzdem sollten Sie eine gewisse Überprüfung durchführen, um die Qualitätskontrolle abzurunden.","However, you should perform some checks to complete the quality control.",1-1
925,"Um die Gewissheit zu haben, dass das Gerät Ihnen in einem ordnungsgemäßen Zustand geliefert wurde, sollten folgende Kontrollen vorgenommen werden:","To be sure that the device has been delivered to you in a proper condition, the following checks should be made:",1-1
926,HINWEIS: Gerät noch nicht an das 220 V-Netz anschlieBen.,NOTE: Do not yet connect the device to the 220 V network.,1-2
927,A. Gehäuseaußenseite auf Beschädigungen untersuchen.,A. Check the outside of the case for damage.,1-1
928,B. Wartungsklappe des Gerätes öffnen und die Bauteile innerhalb des Gerätes wie folgt überprüfen:,B. Open the maintenance flap of the device and check the components inside the device as follows:,1-1
929,(1) Alle Kabelbaumstecker auf richtige und feste Verbindung prüfen.,(1) Check all cable harness connectors for correct and firm connection.,1-2
930,Eventuelle offene bzw. Lose Stecker miteinander verbinden.,Connect any open or loose connectors.,2-1
931,HINWEIS: Steckerverbindungen nie gewaltsam herstellen.,NOTE: Never forcefully make plug connections.,1-2
932,"Die Stecker sind mit einer Zwangsführung versehen, so dass eine korrekte Verbindung hergestellt wird.","The plugs are equipped with a forced guidance system, ensuring a correct connection is made.",1-1
933,Eine um 180 Grad verdrehte Steckerverbindung zerstört das PCB.,A 180-degree twisted plug connection will destroy the PCB.,1-1
934,(2) Steckerverbindungen zur Spiel-PC-Platine auf richtigen und festen Sitz überprüfen.,(2) Check the plug connections to the game PC board for correct and firm fit.,1-2
935,(3) Beachten Sie die Fertigungsnummer des Gerätes auf dem Typenschild auf der Geräterückseite.,(3) Note the production number of the device on the type plate on the back of the device.,1-2
936,"Kontrollieren Sie, ob die eingestanzte Fertigungsnummer mit denen der Battlezone Analog Vector-Generator PC-Platine, Hilfs-PC-Platine, Regler/Audio II-PC-Platine und des TV-Monitors übereinstimmen.","Check whether the embossed production number matches those of the Battlezone Analog Vector Generator PC board, auxiliary PC board, controller/audio II PC board, and the TV monitor.",1-1
937,Eine Abbildung über den Anbringungsort der Fertigungsnummer befindet sich auf der Deckblattrückseite dieses Handbuches.,An illustration of the location of the production number is on the back cover of this manual.,1-1
938,"Diese Nummer sollte immer angegeben werden, wenn Sie Ihren Fachhändler für weitere Serviceinformationen anrufen.",This number should always be provided when you call your dealer for further service information.,1-1
939,"(4) Alle weiteren Hauptbauteile wie das Netzteil, die Bedienkonsole und den TV-Monitor auf einwandfreie Montage überprüfen.","(4) Check all other main components such as the power supply, the control console, and the TV monitor for proper assembly.",1-2
940,(5) AbschlieBend muss das Gerät mit Netzspannung versorgt und eingeschaltet werden.,"(5) Finally, the device must be supplied with mains voltage and switched on.",1-2
941,"Mit einem Blick durch das Sichtglas des Spielers ist zu prüfen, ob der Radarschirm sich auch in der hellen, orangefarbig eingekreisten Öffnung der Verkleidung befindet.","By looking through the player's viewing glass, check whether the radar screen is also located in the bright, orange-circled opening of the panel.",1-1
942,"Sollte die Öffnung nicht genau zentriert sein, so muss die, mit einem Klebeband auf dem Gehäuse befestigte Verkleidung gelöst und neu ausgerichtet werden.","If the opening is not exactly centered, the panel, which is attached with adhesive tape to the housing, must be loosened and realigned.",1-1
943,"Bevor das Gerät an die Netzversorgung angeschlossen wird, muss sichergestellt sein, dass der Spannungs-Wahlstecker auf dem Netzteil 1 (s. Abb. 3) mit der örtlichen Netzspannung übereinstimmt.","Before the device is connected to the power supply, it must be ensured that the voltage selector plug on the power supply 1 (see Fig. 3) matches the local mains voltage.",1-1
944,Überprüfen Sie die Kabelfarbe am Stecker und kontrollieren Sie die Anschlusswerte wie nachfolgend aufgelistet:,Check the cable color at the plug and check the connection values as listed below:,1-1
945,HABEN SIE PROBLEME MIT IHRER SOFTWARE?,ARE YOU HAVING PROBLEMS WITH YOUR SOFTWARE?,1-1
946,"Im Folgenden finden Sie eine Reihe von Tipps, die Ihnen dabei helfen können, die meisten Probleme im Zusammenhang mit aktuellen DirectX-Spielen zu lösen.",Below you will find a series of tips that can help you solve most problems related to current DirectX games.,1-1
947,Überprüfen der Systemkonfiguration,Check the system configuration.,1-1
948,"Bitte nehmen Sie sich die Zeit und überprüfen Sie, ob Ihr System den Anforderungen entspricht, die auf der Packung aufgelistet sind.",Please take the time to check if your system meets the requirements listed on the package.,1-1
949,"Mithilfe des DirectX-Diagnoseprogramms können Sie sich einen Überblick über Ihr System verschaffen, wenn Sie sich nicht sicher sind, ob Ihr PC den Anforderungen entspricht.","With the help of the DirectX Diagnostic Tool, you can get an overview of your system if you are unsure whether your PC meets the requirements.",1-1
950,"Gehen Sie bitte folgendermaßen vor, um das DirectX-Diagnoseprogramm aufzurufen:",Please proceed as follows to call up the DirectX Diagnostic Tool:,1-1
951,Klicken Sie auf die Schaltfläche „Start“ und wählen Sie die Option „Ausführen“.,"Click on the ""Start"" button and select the ""Run"" option.",1-1
952,"Geben Sie in das Textfeld „dxdiag"" ein.","Enter ""dxdiag"" in the text field.",1-1
953,Nun wird die Benutzeroberfläche des DirectX-Diagnoseprogramms angezeigt.,The user interface of the DirectX Diagnostic Tool will now be displayed.,1-1
954,"Hier haben Sie Zugriff auf alle relevanten Systemdetails, inklusive Informationen über Grafik- und Soundkarte.","Here you have access to all relevant system details, including information about the graphics and sound card.",1-1
955,"Sie können unter anderem überprüfen, ob Grafik und Sound richtig funktionieren, indem Sie auf die entsprechenden Schaltflächen klicken, um DirectDraw, Direct3D und DirectSound zu testen.","Among other things, you can check whether graphics and sound are working correctly by clicking on the corresponding buttons to test DirectDraw, Direct3D, and DirectSound.",1-1
956,"Hinweis: Falls Sie nicht über fortgeschrittene Computerkenntnisse verfügen, würden wir Ihnen davon abraten, irgeneine der Optionen im DirectX-Diagnoseprogramm zu ändern.","Note: If you do not have advanced computer skills, we would advise you against changing any of the options in the DirectX Diagnostic Tool.",1-1
957,Vor dem Starten des Spiels,Before starting the game.,1-1
958,"Es kann vorkommen, dass andere Programme die Systemressourcen in Beschlag nehmen, die das Spiel benötigt, um einwandfrei zu laufen.",It can happen that other programs take up the system resources that the game needs to run smoothly.,1-1
959,"Nicht bei allen dieser Programme ist es offensichtlich, dass sie aktiv sind, und viele werden automatisch beim Hochfahren des Systems gestartet.","Not all of these programs make it obvious that they are active, and many are automatically started when the system boots up.",1-1
960,"Solche Programme, die ständig auf ihrem System aktiv sind, nennt man auch „Hintergrundanwendungen“.","Such programs that are constantly active on your system are also called ""background applications"".",1-1
961,"In manchen Fällen können sie die Ursache dafür sein, dass Ihr Programm hängt oder abstürzt.","In some cases, they can be the reason why your program hangs or crashes.",1-1
962,"Deshalb empfehlen wir Ihnen, solche Hintergrundanwendungen zu beenden, bevor Sie das Spiel starten.","Therefore, we recommend that you close such background applications before you start the game.",1-1
963,"- Wenn auf Ihrem System Antivirus- oder Crash Guard-Programme laufen, sollten Sie diese schließen oder deaktivieren, ehe Sie das Spiel starten.","If antivirus or crash guard programs are running on your system, you should close or disable them before you start the game.",1-1
964,Suchen Sie dazu das Symbol des Programms in der Windows-Taskleiste.,"To do this, look for the program's icon in the Windows taskbar.",1-1
965,"Rechtsklicken Sie das Symbol und wählen Sie die entsprechende Option („Deaktivieren“ „Schließen“, oder ähnliches).","Right-click the icon and select the appropriate option (""Disable"", ""Close"", or similar).",1-1
966,"- Sobald Sie die Antivirus- und Crash Guard-Programme deaktiviert haben, sollten Sie auch allgemeine Hintergrundanwendungen beenden, da diese manchmal zu Problemen führen, wenn Sie ein PC-Spiel installieren oder ausführen.","Once you have disabled the antivirus and crash guard programs, you should also close general background applications, as these can sometimes cause problems when you install or run a PC game.",1-1
967,Mehr dazu können Sie im Abschnitt „Wie man alle unnötigen Hintergrundanwendungen beenden kann“ nachlesen.,"You can read more about this in the section ""How to close all unnecessary background applications"".",1-1
968,Das System aufräumen,Clean up the system.,1-1
969,"Bevor Sie Software installieren, muss sichergestellt sein, dass Ihre Festplatte optimal funktioniert.","Before you install software, it must be ensured that your hard drive is functioning optimally.",1-1
970,"Sie sollten es sich daher zur Gewohnheit machen, in regelmäßigen Abständen Ihren PC „aufzuräumen“.","Therefore, you should make it a habit to ""clean up"" your PC at regular intervals.",1-1
971,"Die Werkzeuge, die Sie dazu benötigen, werden mit Windows mitgeliefert: Verwenden Sie ScanDisk, Defragmentierung und Datenträgerbereinigung, damit alles einwandfrei läuft.","The tools you need for this are included with Windows: Use ScanDisk, Defragmentation, and Disk Cleanup to ensure everything runs smoothly.",1-1
972,"Dann sind die Chancen groß, dass aktuelle Spiele auf Ihrem PC weitgehend problemlos laufen.","Then, there is a high chance that current games will run largely without problems on your PC.",1-1
973,"Ein „sauberes“ System hat auch den Vorteil, dass es viel effizienter arbeitet, und somit auch andere Anwendungen, die Sie sonst noch benutzen, schneller und stabiler laufen.","A ""clean"" system also has the advantage of working much more efficiently, and thus other applications that you use will run faster and more stable.",1-1
974,"Konsultieren Sie die Windows-Hilfedateien, um sich über die Werkzeuge ScanDisk bzw. Fehlerprüfung, Defragmentierung und Datenträgerbereinigung zu informieren.","Consult the Windows help files to learn about the ScanDisk or Error Checking, Defragmentation, and Disk Cleanup tools.",1-1
975,Die Benutzung der Windows-Hilfe,Using the Windows help,1-1
976,"1. Klicken Sie auf die Schaltfläche „Start“ und wählen Sie die Option „Hilfe“ (bzw. „Hilfe und Support“), um die Windows-Hilfe aufzurufen.","Click on the ""Start"" button and select the ""Help"" (or ""Help and Support"") option to access Windows Help.",1-1
977,"2. Klicken Sie jetzt in das Suchen-Feld und geben Sie das entsprechende Schlüsselwort ein, z. B. „ScanDisk“ (Win 98/ME), „Fehlerprüfung“ (Win 2000/XP), „Defragmentierung“ und „Datenträgerbereinigung“.","2. Now click in the search field and enter the appropriate keyword, e. g. ""ScanDisk"" (Win 98/ME), ""Error checking"" (Win 2000/XP), ""Defragmentation"" and ""Disk Cleanup"".",1-2
978,"Sie erhalten dann eine Anleitung, die Ihnen erklärt, wie Sie diese Werkzeuge benutzen können.",You will then receive instructions explaining how to use these tools.,1-1
979,Das Spiel stürzt ab oder hängt?,The game crashes or hangs?,1-1
980,"Bei Spielen, welche die aktuellste Version von DirectX verwenden, sollten Sie sich vergewissern, dass Sie über die neuesten Treiber für Ihre Grafikkarte verfügen.","For games that use the latest version of DirectX, you should make sure you have the latest drivers for your graphics card.",1-1
981,"So kann man oft verhindern, dass ein Spiel abstürzt oder hängt.",This can often prevent a game from crashing or hanging.,1-1
982,"- Zunächst sollten Sie versuchen, die aktuellsten Treiber von der Webseite des Herstellers der Grafikkarte herunterzuladen.","First, you should try to download the latest drivers from the website of the graphics card manufacturer.",1-1
