annotator,source,choiceLabel,choiceText,rejectLabel,rejectText,difficult_choice,comment
fr_en_3,"La frénésie qui avait suivi la Libération s’estompait. Alors les gens ne pensaient qu’à sortir et le monde était plein de désirs à satisfaire sur-le-champ. Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d’artifice. Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade. Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres. Profane ou religieuse, toute occasion leur était bonne d’être au-dehors ensemble, comme s’ils voulaient continuer de vivre collectivement. Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s’accouplaient au milieu de la rue.",para,"The frenzy that had followed liberation was beginning to die down. Now people just wanted to get out and there were a lot of desires that needed to be satisfied right away. Anything that was a first since the war caused a rush, like bananas, lottery tickets, and fireworks. Entire neighborhoods, from grandmothers supported by their daughters to babies in prams, rushed to the fair, the torchlight parade, and Bouglione's circus, where they almost got trampled in the stampede. They went in a praying and singing crowd to the road to welcome the statue of Our Lady of Boulogne and accompany it the next day for miles. Whether it was secular or religious, any occasion was good enough for them to be outside together, as if they wanted to keep living collectively. Sunday night, the buses came back from the sea with tall young people in shorts singing at the top of their lungs, perched on the roof of the luggage rack. Dogs roamed freely and mated in the middle of the street.",gtr,"The frenzy that had followed the Liberation was fading. So people thought only of going out and the world was full of desires to be satisfied on the spot. Everything that constituted the first time since the war caused the rush, the bananas, the National Lottery tickets, the fireworks. Whole quarters, from the grandmother supported by her daughters to the infant in a pram, people rushed to the carnival, to the torchlight procession, to the Bouglione circus where they were almost trampled in the rush. They went in a praying and singing crowd on the road to welcome the statue of Notre-Dame de Boulogne and to drive it back the next day for miles. Secular or religious, any opportunity was good for them to be outside together, as if they wanted to continue to live collectively. On Sunday evening, the coaches returned from the sea with tall young men in shorts, singing at the top of their voices, climbing onto the luggage roof. The dogs roamed free and mated in the middle of the street.","NO, the translations I have chosen is visibly better.","T2 got two things right that no other translation has: it left ""Notre Dame de Boulogne"" untranslated, and included ""back"" in its verb choice for ""reconduire."" T1 chose ""accompany"" which omits the ""re-"" aspect of the verb (aspectual prefix), and therefore completely changes the meaning.
That being said, T2 made literal choices that don't fit: ""luggage roof"" is a literal translation of the words, but not the term, and is therefore nonsense; all the ""the""s in the third sentence are necessary in French but ungrammatical in English; and though it included ""back,"" ""drive"" is certainly not the right verb for the situation described. Additionally, T2 chose words that are technically correct but an inappropriate register: ""quarters"" (depending on your definition of ""quarter""), ""infant in a pram,"" etc.
T1 isn't a great translation either, but its mistranslations are close and it has no grammatical errors."
fr_en_3,"Les enfants n’écoutaient pas et se dépêchaient de quitter la table dès qu’ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas. Mais ils retenaient tout. À côté du temps fabuleux — dont ils n’ordonneraient pas avant longtemps les épisodes, la Débâcle, l’Exode, l’Occupation, le Débarquement, la Victoire — ils trouvaient terne celui, sans nom, où ils grandissaient. Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens. De ce temps non vécu ils garderaient le regret tenace. La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu’ils avaient manquée de si peu et l’espérance de la vivre un jour.",para,"The children paid no attention and, as soon as they were allowed, they hurried away from the table, taking advantage of the general good-will of the holiday to indulge in forbidden games, jumping on the beds and swinging upside down. But they remembered everything. Beside the fabulous time—the episodes of which they would not be able to arrange for a long time yet—the Debacle, the Exodus, the Occupation, the Landing, the Victory—they found the nameless one in which they were growing up dull. They regretted not having been born, or at least only just, when it was necessary to set out in a cohort on the roads and sleep on straw like gypsies. They would keep a tenacious regret for this time they had missed by so little, and the memory of the others would pass on to them a secret nostalgia for this epoch and the hope of living it one day.",gtr,"The children did not listen and rushed to leave the table as soon as they received permission, taking advantage of the general goodwill of the holidays to indulge in forbidden games, jumping on the beds and swinging their heads. down. But they held everything back. Next to the fabulous time - whose episodes they would not order for a long time, the Debacle, the Exodus, the Occupation, the Landing, the Victory - they found dull the nameless one in which they grew up. They regretted not having been born, or barely, when they had to set off in cohorts on the roads and sleep on the straw like bohemians. Of this unlived time they would keep the tenacious regret. The memories of others gave them a secret nostalgia for this time they had missed so little and the hope of living it one day.","NO, the translations I have chosen is visibly better.","I chose T1. T2 is too literal with a 1-to-1 translation. The syntax is often awkward (ex: ""they found dull the nameless one in which they grew up""), word choice can be unnatural (ex: ""as soon as they received permission,"" ""they would not order,"" etc.), and there will be grammatical errors (ex: regret OF this time vs. regret FOR this time). Oddly, they didn't go literal when it came to ""when they had to set off,"" instead assuming that since ""They"" was the subject of the sentence, it must carry over -- when in fact it literally says ""when it was necessary.""
It must be some sort of glitch that created ""swinging their heads. down."""
fr_en_3,"Ils embrayaient par comparaison sur la guerre d’avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d’hommes que les femmes de la table écoutaient avec respect. Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918. Ils nommaient des villages dont pas un enfant parti au front n’était revenu. Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l’abri pendant cinq ans, qui n’avaient même pas reçu de bombes sur la tête. Ils se disputaient l’héroïsme et le malheur.",para,"They then compared the present war with the Great War of 1914, won in blood and glory, a war of men which the women at the table listened to with respect. They spoke of the Chemin des Dames and Verdun, of the gassed, of the bells of the 11th of November 1918. They named villages from which not one child who had gone to the front had returned. They contrasted the soldiers in the mud of the trenches with the prisoners of 1940, warm and safe for five years, who had not even had a bomb dropped on their heads. They argued about heroism and misfortune.",gtr,"By comparison, they were gearing up to the war before, the Great, that of 14, won, it, in blood and glory, a war of men that the women at the table listened to with respect. They spoke of the Chemin des Dames and Verdun, of the gassed, of the bells of November 11, 1918. They named villages from which not a child who had gone to the front had returned. They pitted the soldiers in the mud of the trenches against the prisoners of 40, warm and sheltered for five years, who had not even received bombs on the head. They fought over heroism and misfortune.","NO, the translations I have chosen is visibly better.","T1 added that they were comparing WWI to ""the present war"" (currently marked as mistranslation) when this phrase is not found in the source, and there is indication later that WWII is already over (prisoners in '40 were held 5 years).
Still, T1 is far superior to T2. The first half of the first sentence in T2 is pretty ridiculous, with a major mistranslation and ""the Great, that of 14, won, it, in blood and glory."" While T1's ""who had not even had a bomb dropped on their heads"" comes across inappropriate, it at least sounds more natural compared to ""who had not even received bombs on the head."" Lastly, I think it's okay to shorten the years as in the source text (T1 expands them to ""1914"" and ""1940""), in English we use an apostrophe, so 14 in the original should be '14 in the translation, 40 should be '40."
fr_en_3,"Mais ils ne parlaient que de ce qu’ils avaient vu, qui pouvait se revivre en mangeant et buvant. Ils n’avaient pas assez de talent ou de conviction pour parler de ce qu’ils savaient mais qu’ils n’avaient pas vu. Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima. D’où cette impression que les cours d’histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.",para,"But they only spoke of what they had seen, which could be relived through eating and drinking. They lacked the talent or the conviction to talk about what they knew but had not seen. So there was no mention of Jewish children boarding trains to Auschwitz, of the dead of hunger picked up in the morning in the Warsaw ghetto, or of the 10,000 degrees at Hiroshima. Hence the impression that history classes, documentaries and films later on would not dispel: neither the crematoria nor the atomic bomb belonged to the same era as the black market butter, the air raid sirens and the trips to the cellar.",gtr,"But they spoke only of what they had seen, which could be relived by eating and drinking. They didn't have enough talent or conviction to talk about what they knew but hadn't seen. So neither Jewish children boarding trains for Auschwitz, nor dead of starvation picked up in the morning in the Warsaw ghetto, nor 10,000 degrees in Hiroshima. Hence this impression that later history lessons, documentaries and films would not dissipate: neither the crematory ovens nor the atomic bomb were situated in the same era as butter on the black market, scares and the descents to the cellar.","NO, the translations I have chosen is visibly better.","Both translations once again mistranslate ""en"" as ""through"" or ""by,"" when it should be ""while"" -- these stories can be relived WHILE eating and drinking.
T1 is clearly superior simply if you look at the annotations. I highlighted ""neither"" as a grammatical error because I think unless you adapt the structure of the sentence as T1 did, ""ni"" should in this case be translated as ""no,"" but I'm not sure if this is an actual error, or if it's simply that it's awkward."
fr_en_3,"Sous l’immuabilité, les affiches du cirque de l’année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux. Le dimanche après-midi, on s’agglutinait à la vitrine du magasin d’électricité générale devant la télévision. Des cafés investissaient dans l’achat d’un poste pour attirer la clientèle. Au flanc des collines serpentaient des pistes de motocross et l’on regardait monter et descendre les engins assourdissants la journée entière. L’impatience grandissante du commerce avec ses nouveaux mots d’ordre, « initiative », « dynamisme », secouait le train-train des villes. Entre la fête foraine et la kermesse, la Quinzaine commerciale s’installait comme rite de printemps. Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d’Annie Cordy et d’Eddie Constantine, pour gagner la Simca ou la salle à manger. Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce. La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s’encroûter, on s’abrutit à rester chez soi ».",gtr,"Beneath the immutability, last year's circus posters with the photo of Roger Lanzac, the pictures of first communion distributed to comrades, the Chansonniers Club on Radio Luxembourg, the days were filled with new desires. On Sunday afternoons, we gathered in the window of the general electricity store in front of the television. Cafes invested in the purchase of a station to attract customers. Along the hillsides snaked motocross tracks and we watched the deafening machines go up and down the whole day. The growing impatience of commerce with its new watchwords, “initiative”, “dynamism”, shook the routine of the cities. Between the carnival and the fair, the Commercial Fortnight was established as a spring rite. In the streets of the center, the loudspeakers bellowed incitements to buy, interspersed with songs of Annie Cordy and Eddie Constantine, to win the Simca or the dining room. On the podium, Place de la Mairie, a local host made laughs with the jokes of Roger Nicolas and Jean Richard, rounded up candidates for Crochet or Quitte ou double, as on the radio. Seated in a corner of the podium was enthroned under her crown the Queen of Commerce. The merchandise moved forward under the colors of the party. People said ""it's a change"" or ""we mustn't get stuck, we're stupid to stay at home"".",para,"Under the immutability, the posters of the circus of last year with the photo of Roger Lanzac, the first communion images distributed to the comrades, the Club of Songwriters on Radio Luxembourg, the days were filled with new desires. On Sunday afternoons, people crowded around the window of the general electrical store in front of the television. Cafes invested in the purchase of a set to attract customers. On the slopes of the hills, motocross tracks snaked and one watched the deafening machines go up and down all day. The growing impatience of commerce with its new slogans, ""initiative"", ""dynamism"", shook the daily routine of the cities. Between the fair and the fair, the Commercial Fortnight settled as a rite of spring. In the streets of the center, the loudspeakers roared with invitations to buy, interspersed with songs by Annie Cordy and Eddie Constantine, to win the Simca or the dining room. On the podium, Place de la Mairie, a local animator made people laugh with the jokes of Roger Nicolas and Jean Richard, rounded up candidates for the Crochet or Quitte or double, as on the radio. Seated in a corner of the podium, the Queen of Commerce reigned under her crown. The merchandise advanced under the colors of the party. People said ""it changes"" or ""you must not get stuck, you get dull staying at home"".","YES, both translations are close in quality and it was hard to choose between them.","Both translations made similar errors in translation choices and punctuation (in AE commas go inside quotation marks), and each one made a glaring error that made it hard to choose: T1 had the phrase ""Between the fair and the fair"" which is nonsense, and in T2 the host ""made laughs."" 
T2 also chose to use the pronoun ""we"" instead of the generic ""one,"" which could be wrong depending on larger context that we don't have; without context, it should be left as ""one"" because there's no indication that the narrator was there, and using the pronoun ""on"" as first person plural is much more common in spoken French than in written French.
I chose T2 because 
- even if ""fair"" isn't totally right for ""kermesse,"" at least it's a different word from their choice for ""fête foraine"" (""Between the carnival and the fair"")
- ""incitements"" vs ""invitations"" is truer to the original meaning and ""invitations"" changes the overall mood
- ""Chansonniers Club"" is closer than ""Club of Songwriters"" (should be left untranslated as it was a famous broadcast)
- more mistranslations in T1 than in T2"
fr_en_3,"Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats. Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d’être reconnus comme de vrais hommes. Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage. Après, ils pourraient avoir une femme et des enfants. L’uniforme qu’ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel. L’ombre des combattants vainqueurs, des GI, flottait autour d’eux. Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l’univers des hommes et celui des femmes. À les voir on éprouvait un sentiment d’héroïsme.",gtr,"The boys were proud to go to the regiment and they were thought to be handsome as soldiers. On the night of the review board, they made the rounds of cafes to celebrate the glory of being recognized as real men. Before the regiment, they were still kids and were worthless on the job and marriage market. Afterwards, they could have a wife and children. The uniform they paraded around the neighborhood on leave enveloped them in patriotic beauty and virtual sacrifice. The shadow of the victorious fighters, of the GIs, floated around them. The rough sheet of the smock, brushed when you stood on tiptoe to kiss them, materialized the absolute cut between the world of men and that of women. Seeing them one felt a sense of heroism.",para,"The boys were proud to be leaving for the regiment and they looked handsome in their uniforms. On the night of their conscription review they went around the bars to celebrate the glory of being recognized as real men. Before the regiment they had been just kids and worth nothing in the job or marriage market. Afterwards they could have a wife and children. The uniform they wore around the neighborhood on leave was wrapped in patriotic beauty and virtual sacrifice. The shadow of victorious fighters, GIs, floated around them. The rough cloth of the tunic, brushed when you stood on tiptoe to kiss them, materialized the absolute break between the world of men and that of women. Seeing them gave one a feeling of heroism.","YES, both translations are close in quality and it was hard to choose between them.","T1 had more mistakes, but T2's mistake was worse in my opinion: ""enveloppait"" is active, T2 makes it passive. The uniforms wrap the soldiers up, the uniform itself is not wrapped."
fr_en_3,"Une autre photo, signée du même photographe — mais le papier du livret est plus ordinaire et le liseré d’or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d’environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons. La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI. Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d’un ventre proéminent, peut-être signe de rachitisme (1944, environ).",para,"Another photograph, signed by the same photographer - but the paper of the booklet is more ordinary and the gilt edging has disappeared - no doubt destined for the same family distribution, shows a little girl of about four years old, serious, almost sad despite a good round face under short hair, parted in the middle and pulled back with barrettes to which ribbons are attached, like butterflies. Her left hand rests on the same carved table, fully visible, in Louis XVI style. She appears plump in her blouse, her pinafore rising in front due to a prominent stomach, perhaps a sign of rickets (1944, approximately).",gtr,"Another photo, signed by the same photographer - but the paper of the booklet is more ordinary and the gold border has disappeared -, undoubtedly dedicated to the same family distribution, shows a little girl of about four years old, serious, almost sad despite a nice plump face under short hair, separated by a parting in the middle and pulled back by bars to which are attached ribbons, like butterflies. The left hand rests on the same sculpted table, entirely visible, in the Louis XVI style. She appears pudgy in her bodice, her suspender skirt goes up in front because of a protruding belly, perhaps a sign of rickets (1944, circa).","NO, the translations I have chosen is visibly better.","As you can see, T1 had considerably more mistranslations, though it did get ""suspender skirt"" right and ""nice plump face"" is much better than ""good round face."" T1 also made the punctuation error of ""--,"" which is common in French but not used in English. T1 gives a literal translation but doesn't seem to account for context; for one example, ""sculpté"" can mean either ""sculpted"" or ""carved,"" though the two have very distinct meanings in English, and a Louis XVI table is carved from wood, not sculpted."
fr_en_3,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon. Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d’un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux. Sur l’autre, elle lève le poing gauche, le droit est retenu par la main d’un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante. Les deux photos ont été prises le même jour devant un muret surmonté d’une bordure de fleurs, dans une cour pavée. Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.",para,"Two other small, scalloped-edged photographs, probably taken in the same year, show the same child, now more slender, in a dress with flounces and balloon sleeves. In the first she is mischievously snuggling up to a woman with a solid body, wearing a dress with wide stripes, her hair in big curls. In the second she is raising her left fist, her right being held by a tall man in a light jacket and pinstriped trousers, with a nonchalant air. The two photographs were taken on the same day in front of a wall with a flower border, in a paved courtyard. Above their heads a clothesline passes, with a pin still hooked on it.",gtr,"Two other small jagged-edged photos, presumably from the same year, show the same child, but smaller, in a ruffled dress with balloon sleeves. In the first, she playfully snuggles up to a massively bodied, one-piece woman in a wide-striped dress, her hair up in big rolls. On the other, she raises her left fist, the right is held by the hand of a man, tall, in a light jacket and pleated trousers, with a nonchalant posture. The two photos were taken the same day in front of a low wall surmounted by a border of flowers, in a paved courtyard. Above the heads passes a clothesline on which a pin has remained hung.","NO, the translations I have chosen is visibly better.","**I can't believe I missed this in every other batch, but ""rouleaux"" has been mistranslated every time; the woman's hair is up in curlers or rollers.
I've chosen T2 because T1 is too literal, too 1-to-1, and therefore has some issues with grammar (prepositions in particular are hardly ever a 1-to-1 translation). This also causes awkward phrasing like ""the right is held by the hand of a man, tall..."", ""pin has remained hung.""
T1 misses the minor detail of the wall only being topped with flowers, but T2's awkward choice of ""surmounted"" is probably as bad as the omission."
de_en_3,"»Was soll es denn sonst gewesen sein«, sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne. »Doch«, sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen. »Das ist doch Quatsch«, sagte Selma und rieb sich die Stirn, »das ist doch leider Quatsch, Luise.« Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose. »Weißt du, wann genau du das geträumt hast?« »Gegen drei Uhr«, sagte Selma. Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker. Drei Uhr. »Wir sollten das wahrscheinlich nicht so ernst nehmen«, sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.",para,"""What else could it have been,"" Selma said, adding that it would be hard to confuse an okapi with any other animal. ""But,"" I said, ""it could also have been a deformed cow, a wrongly assembled giraffe, a whim of nature, and the stripes and the rust-red color, you couldn't really make out all that in the night, everything was so blurry."" ""That's nonsense,"" Selma said, rubbing her forehead. ""Unfortunately, it's nonsense, Luise."" She put a slice of cheese on the bread, folded it in half, and put it in my sandwich box. ""Do you know exactly when you dreamed this?"" ""Around three o'clock,"" Selma said. She had woken up with a start after the image of the okapi had faded away, sitting upright in bed, staring at her nightgown in which she had just been standing on the Uhlheck in her dream, and then at the alarm clock. Three o'clock. ""We probably shouldn't take this too seriously,"" Selma said, but she said it like a TV detective who doesn't take an anonymous letter too seriously.",gtr,"""What else could it have been,"" said Selma, and that one could hardly confuse an okapi with any other animal. ""Yes,"" I said, it could also have been an overgrown cow, a giraffe that was put together incorrectly, a whim of nature, and the stripes and the rust-red color, you can't really see all that exactly at night, that's where it is after all everything very blurry. ""That's nonsense,"" said Selma, rubbing her forehead, ""unfortunately that's nonsense, Luise."" She put a slice of cheese on the bread, folded it up and put it in my lunch box. ""Do you know when exactly you dreamed that?"" ""Around three o'clock,"" said Selma. She had been startled after the image of the okapi had receded, she had woken up sitting up in bed and stared at her nightgown, in which she had just dreamed of standing on the Uhlheck, and then at the alarm clock. Three o'clock. ""We probably shouldn't take this so seriously,"" Selma said, but she said it like a TV detective who doesn't take an anonymous letter too seriously.","NO, the translations I have chosen is visibly better.","Here again, the translation is very word by word (T2). This reflects in the flow (not great) and the style (coarse)."
de_en_3,"»Klappe halten«, sagte der Optiker noch einmal lauter und ging schneller, »Selma findet nur sehr selten etwas bedrohlich oder unansehnlich.« Damit hatte er völlig recht, und damit hatte er leider mehr gesagt, als er den Stimmen eigentlich hätte antworten sollen. Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich, zischelten die Stimmen, es habe ja einen Grund, sagten sie, dass die Wahrheit so lange verborgen wurde. »Feigheit war das«, sagte der Optiker und schob die Ledertasche auf die andere Hüfte, weil das Rempeln der Tasche und das Rempeln der Stimmen langsam begannen wehzutun. »Besonnenheit war das«, sagten die Stimmen, »Angst ist ja manchmal doch ein guter Ratgeber«, sagten sie und summten die Titelmelodie der Vorabendserie. Der Optiker wurde jetzt langsamer. Der Weg zu Selmas Haus, der eigentlich zehn Minuten dauerte, kam ihm plötzlich vor wie eine Tagesreise, eine Tagesreise mit sehr, sehr viel Gepäck.",gtr,"""Shut up,"" the optician said louder again and walked faster, ""Selma rarely finds anything threatening or unsightly."" He was absolutely right about that, and unfortunately he said more than he should have answered the voices. But they might find love unsightly after all, the voices hissed, there was a reason, they said, that the truth had been hidden for so long. ""That was cowardice,"" said the optician, shifting the leather bag to his other hip because the bumping of the bag and the bumping of the voices were starting to hurt. ""That was prudence,"" said the voices, ""Fear is sometimes a good guide, after all,"" they said and hummed the title tune of the previous evening's series. The optometrist was now slowing down. The way to Selma's house, which actually took ten minutes, suddenly felt like a day's journey, a day's journey with a lot of luggage.",para,"""Be quiet,"" the optician said again, louder this time, and he walked faster. ""Selma rarely finds anything threatening or unsightly."" He was completely right, and unfortunately he had said more than he should have answered to the voices. But maybe love would find her unsightly, the voices hissed. There must be a reason, they said, why the truth had been hidden for so long. ""That was cowardice,"" the optician said, shifting the leather bag to his other hip, because the jostling of the bag and the jostling of the voices was beginning to hurt. ""That was prudence,"" the voices said. ""Fear can sometimes be a good advisor,"" they said, and they hummed the theme song of the evening show. The optician was now walking slower. The path to Selma's house, which usually took ten minutes, suddenly seemed to him like a day's journey, a day's journey with a lot, a lot of baggage.","NO, the translations I have chosen is visibly better.","I prefer T1 over T2. I think this might be the first translation that didn't change the subject in the sentence ""Aber die Liebe fände sie womöglich ausgerechnet doch unansehnlich,"" which is usually wrongly translated as ""but maybe love would find her unsightly"", and should be correctly translated as ""But she might find love unsightly,"". True, T1 still wrongly translated ""sie"" as ""they"", while in this context it should be translated as ""she"", but this is still a major improvement. 
This is also the first translation that correctly chose the register and translated ""Klappe halten"" as ""shut up"" rather than the mild and overly polite ""be quiet"".
""the bumping of the bag and the bumping of the voices were starting to hurt."" isn't technically correct collocationwise, but I'd be willing to accept the repeated bumping in this sentence as a stylistic device that gives a nice ring to it.

One thing I didn't like in T1 was the translation of ""Ratgeber"" as ""guide,"" even though it's clearly an advisor."
de_en_3,"Das stimmte. Der Hund war schneematschfarben, er war verwaschen grau und zottelig wie ein ausschließlicher Irischer Wolfhund ohne etwas anderes drin. Sein Körper war noch klein, aber seine Pfoten waren groß wie Bärentatzen, und wir wussten alle, was das bedeutete. Selma stand immer noch erhoben vor der Küchenbank. Sie schaute lange auf den Hund. Dann sah sie meinen Vater an, als sei er ein Geschenkideengeschäft.",gtr,"That was true. The dog was slush-colored, it was a faded gray and shaggy like an all-Irish Wolfhound with nothing else in it. His body was small, but his paws were as big as bear paws, and we all knew what that meant. Selma was still standing in front of the kitchen bench. She looked at the dog for a long time. Then she looked at my father like he was a gift shop.",para,"That was true. The dog was snow-muddy-colored, he was washed-out grey and shaggy like an exclusive Irish Wolfhound without anything else mixed in. His body was still small, but his paws were as big as bear's claws, and we all knew what that meant. Selma was still standing tall in front of the kitchen bench. She looked at the dog for a long time. Then she looked at my father as if he was a gift shop.","NO, the translations I have chosen is visibly better.","Both translations are OK, but T1 used a more concise ""slush-colored"" compared to ""snow-muddy-colored"", which is more literal, but also more awkward. It also correctly translated ""Bärentatzen"" as ""bear paws"", unlike T2 which used ""bear claws"" instead."
de_en_3,"Bauer Häubel war der festen Überzeugung, dass der Tod höflich sein würde, so wie Bauer Häubel selbst es sein Leben lang gewesen war. Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde. Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und »Darf ich?« fragte, was Bauer Häubel natürlich bejahen würde. »Selbstverständlich«, würde Bauer Häubel sagen, »treten Sie doch ein«, und der Tod würde eintreten. Er würde sich an Bauer Häubels Bett stellen und fragen: »Passt es Ihnen jetzt? Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen.« Bauer Häubel würde sich aufrichten und »Nein, nein, es passt mir gerade sehr gut« sagen, »lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können«, und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen. Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.",gtr,"Farmer Häubel firmly believed that death would be polite, just as Farmer Häubel himself had been all his life. He was sure that death would not snatch his life away, but would take it gently from his hands. He imagined death knocking cautiously, opening the door just a crack and asking ""May I?"", which Farmer Häubel would of course answer in the affirmative. ""Of course,"" Farmer Häubel would say, ""do come in,"" and death would follow. He would stand by Bauer Häubel's bed and ask: ""Are you okay now? Otherwise I can come by at a later time."" Farmer Häubel would sit up and say, ""No, no, it suits me just fine right now,"" ""let's not postpone it again, who knows when you'll set it up again can,"" and Death would sit in the chair already prepared at the head end. He would apologize in advance for the coldness of his hands, which Farmer Häubel knew he wouldn't mind at all, and then put a hand over Farmer Häubel's eyes.",para,"Bauer Häubel was firmly convinced that death would be polite, just as he himself had been his whole life. He was sure that death would not snatch his life away, but take it gently from his hand. He imagined death knocking carefully, opening the door only a crack and asking, ""May I?"" which Bauer Häubel would naturally answer in the affirmative. ""Of course,"" Bauer Häubel would say, ""please come in,"" and death would enter. He would stand by Bauer Häubel's bed and ask, ""Is this a good time for you? I can come back at a later time."" Bauer Häubel would sit up and say, ""No, no, this is a very good time. Let's not put it off again, who knows when you can arrange it again,"" and death would sit in the chair prepared at the head of the bed. He would apologize in advance for the coldness of his hands, which Bauer Häubel knew would not bother him at all, and then place a hand on Bauer Häubel's eyes.","YES, both translations are close in quality and it was hard to choose between them.","T2 is better, but marginally. Aside from the fact that T2 translated ""Bauer"" and T1 didn't, the two translations are of very similar quality."
